,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
1381,51.1,GBP,2011-09-05 03:30:00,54.3,worse,High,Services PMI,55.4,,36
1382,0.2%,EUR,2011-09-05 04:00:00,0.1%,better,Medium,Retail Sales m/m,0.7%,worse,36
1383,,CAD,2011-09-05 00:00:00,,,Non-Economic,Bank Holiday,,,36
1384,,USD,2011-09-05 00:00:00,,,Non-Economic,Bank Holiday,,,36
1385,-0.6%,GBP,2011-09-05 18:01:00,,,Medium,BRC Retail Sales Monitor y/y,0.6%,,36
1386,1.0%,AUD,2011-09-05 20:30:00,1.6%,worse,High,Home Loans m/m,0.6%,better,36
1387,-7.4B,AUD,2011-09-05 20:30:00,-7.3B,,Medium,Current Account,-11.1B,worse,36
1388,2.01|3.6,JPY,2011-09-05 22:45:00,,,Low,30-y Bond Auction,2.09|3.7,,36
1389,4.75%,AUD,2011-09-05 23:30:00,4.75%,,High,Cash Rate,4.75%,,36
1390,,AUD,2011-09-05 23:30:00,,,High,RBA Rate Statement,,,36
1391,253B,CHF,2011-09-06 02:00:00,,,High,Foreign Currency Reserves,182B,,36
1392,-0.3%,CHF,2011-09-06 02:15:00,-0.1%,worse,Medium,CPI m/m,-0.8%,,36
1393,0.2%,EUR,2011-09-06 04:00:00,0.2%,,Low,Revised GDP q/q,0.2%,,36
1394,-2.8%,EUR,2011-09-06 05:00:00,-1.4%,worse,Medium,German Factory Orders m/m,1.8%,,36
1395,53.3,USD,2011-09-06 09:00:00,51.2,better,High,ISM Non-Manufacturing PMI,52.7,,36
1396,-0.7%,NZD,2011-09-06 09:30:00,,,Low,GDT Price Index,-1.3%,,36
1397,,USD,2011-09-06 12:10:00,,,Medium,FOMC Member Kocherlakota Speaks,,,36
1398,2.7%,GBP,2011-09-06 18:00:00,,,Low,BRC Shop Price Index y/y,2.8%,,36
1399,32.1,AUD,2011-09-06 18:22:00,,,Low,AIG Construction Index,36.1,,36
1400,,AUD,2011-09-06 18:30:00,,,High,RBA Gov Stevens Speaks,,,36
1401,1.2%,AUD,2011-09-06 20:30:00,1.0%,better,High,GDP q/q,-0.9%,better,36
1402,,JPY,2011-09-06 22:21:00,,,High,Monetary Policy Statement,,,36
1403,<0.10%,JPY,2011-09-06 22:21:00,<0.10%,,High,Overnight Call Rate,<0.10%,,36
1404,106.0%,JPY,2011-09-07 00:02:00,105.9%,,Low,Leading Indicators,103.3%,,36
1405,-1.2%,GBP,2011-09-07 02:00:00,0.5%,worse,High,Halifax HPI m/m,0.2%,,36
1406,,JPY,2011-09-07 02:17:00,,,High,BOJ Press Conference,,,36
1407,,EUR,2011-09-07 03:00:00,,,High,German Constitutional Court Ruling,,,36
1408,0.1%,GBP,2011-09-07 03:30:00,0.1%,,High,Manufacturing Production m/m,-0.4%,,36
1409,-0.2%,GBP,2011-09-07 03:30:00,0.0%,worse,Low,Industrial Production m/m,0.0%,,36
1410,4.0%,EUR,2011-09-07 05:00:00,0.6%,better,Medium,German Industrial Production m/m,-1.0%,,36
1411,,CAD,2011-09-07 08:00:00,,,High,BOC Rate Statement,,,36
1412,1.00%,CAD,2011-09-07 08:00:00,1.00%,,High,Overnight Rate,1.00%,,36
1413,56.4,CAD,2011-09-07 09:00:00,46.7,better,High,Ivey PMI,46.8,,36
1414,0.2%,GBP,2011-09-07 09:00:00,,,Medium,NIESR GDP Estimate,0.6%,,36
1415,3.23M,USD,2011-09-07 09:00:00,,,Low,JOLTS Job Openings,3.17M,,36
1416,,USD,2011-09-07 10:15:00,,,Medium,FOMC Member Evans Speaks,,,36
1417,,USD,2011-09-07 13:00:00,,,Medium,Beige Book,,,36
1418,-8.2%,JPY,2011-09-07 18:50:00,-3.9%,worse,Medium,Core Machinery Orders m/m,7.7%,,36
1419,-0.5%,JPY,2011-09-07 18:50:00,,,Low,Bank Lending y/y,-0.6%,worse,36
1420,0.75T,JPY,2011-09-07 18:50:00,0.99T,worse,Low,Current Account,0.92T,,36
1421,-9.7K,AUD,2011-09-07 20:30:00,10.7K,worse,High,Employment Change,-4.1K,worse,36
1422,5.3%,AUD,2011-09-07 20:30:00,5.1%,worse,High,Unemployment Rate,5.1%,,36
1423,,JPY,2011-09-08 00:00:00,,,Medium,BOJ Monthly Report,,,36
1424,47.3,JPY,2011-09-08 00:00:00,54.3,worse,Low,Economy Watchers Sentiment,52.6,,36
1425,0.2%,EUR,2011-09-08 00:30:00,0.4%,worse,Low,French Final Private Payrolls q/q,0.4%,,36
1426,3.0%,CHF,2011-09-08 00:45:00,3.0%,,Low,Unemployment Rate,3.0%,,36
1427,10.1B,EUR,2011-09-08 01:00:00,11.0B,worse,Low,German Trade Balance,11.5B,,36
1428,15.3%,JPY,2011-09-08 01:00:00,,,Low,Prelim Machine Tool Orders y/y,34.6%,,36
1429,-6.5B,EUR,2011-09-08 01:45:00,-5.8B,worse,Low,French Trade Balance,-5.4B,better,36
1430,200B,GBP,2011-09-08 06:00:00,200B,,High,Asset Purchase Facility,200B,,36
1431,0.50%,GBP,2011-09-08 06:00:00,0.50%,,High,Official Bank Rate,0.50%,,36
1432,1.50%,EUR,2011-09-08 06:45:00,1.50%,,High,Main Refinancing Rate,1.50%,,36
1433,-0.6%,CAD,2011-09-08 07:30:00,0.2%,worse,High,Building Permits m/m,2.8%,better,36
1434,-0.8B,CAD,2011-09-08 07:30:00,-0.8B,,High,Trade Balance,-1.4B,better,36
1435,0.1%,CAD,2011-09-08 07:30:00,0.4%,worse,Medium,NHPI m/m,0.3%,,36
1436,,EUR,2011-09-08 07:30:00,,,High,ECB Press Conference,,,36
1437,-44.8B,USD,2011-09-08 07:30:00,-50.6B,better,High,Trade Balance,-51.6B,better,36
1438,414K,USD,2011-09-08 07:30:00,407K,worse,High,Unemployment Claims,412K,,36
1439,64B,USD,2011-09-08 09:30:00,60B,,Low,Natural Gas Storage,55B,,36
1440,-4.0M,USD,2011-09-08 10:00:00,-1.9M,,Medium,Crude Oil Inventories,5.3M,,36
1441,,USD,2011-09-08 12:30:00,,,High,Fed Chairman Bernanke Speaks,,,36
1442,12.0B,USD,2011-09-08 14:00:00,6.3B,better,Low,Consumer Credit m/m,11.3B,worse,36
1443,,USD,2011-09-08 18:00:00,,,Low,President Obama Speaks,,,36
1444,-0.5%,JPY,2011-09-08 18:50:00,-0.5%,,Medium,Final GDP q/q,-0.3%,,36
1445,-2.2%,JPY,2011-09-08 18:50:00,-2.2%,,Low,Final GDP Price Index y/y,-2.2%,,36
1446,2.7%,JPY,2011-09-08 18:50:00,2.9%,worse,Low,M2 Money Stock y/y,3.0%,better,36
1447,6.2%,CNY,2011-09-08 20:30:00,6.3%,worse,High,CPI y/y,6.5%,,36
1448,7.3%,CNY,2011-09-08 20:30:00,7.2%,,Medium,PPI y/y,7.5%,,36
1449,37.0,JPY,2011-09-09 00:00:00,41.3,worse,Low,Consumer Confidence,37.0,,36
1450,25.0%,CNY,2011-09-09 00:32:00,25.2%,,Medium,Fixed Asset Investment ytd/y,25.4%,,36
1451,13.5%,CNY,2011-09-09 00:32:00,14.2%,worse,Medium,Industrial Production y/y,14.0%,,36
1452,17.0%,CNY,2011-09-09 00:32:00,16.9%,,Low,Retail Sales y/y,17.2%,,36
1453,0.0%,EUR,2011-09-09 01:00:00,-0.1%,better,Low,German Final CPI m/m,-0.1%,,36
1454,0.1%,EUR,2011-09-09 01:00:00,0.3%,worse,Low,German WPI m/m,-0.6%,,36
1455,1.5%,EUR,2011-09-09 01:45:00,0.4%,better,Medium,French Industrial Production m/m,-1.5%,better,36
1456,-86.6B,EUR,2011-09-09 01:45:00,,,Low,French Gov Budget Balance,-61.3B,,36
1457,-1.9%,GBP,2011-09-09 03:30:00,-1.6%,worse,High,PPI Input m/m,0.5%,,36
1458,0.1%,GBP,2011-09-09 03:30:00,0.2%,,Low,PPI Output m/m,0.3%,,36
1459,0.3%,GBP,2011-09-09 04:00:00,,,Low,CB Leading Index m/m,0.0%,,36
1460,,All,2011-09-09 00:00:00,,,High,G7 Meetings,,,36
1461,-5.5K,CAD,2011-09-09 06:00:00,24.2K,worse,High,Employment Change,7.1K,,36
1462,7.3%,CAD,2011-09-09 06:00:00,7.3%,,High,Unemployment Rate,7.2%,,36
1463,185K,CAD,2011-09-09 07:15:00,200K,worse,High,Housing Starts,205K,,36
1464,-0.9%,CAD,2011-09-09 07:30:00,-0.2%,better,Medium,Labor Productivity q/q,0.4%,,36
1465,0.8%,USD,2011-09-09 09:00:00,0.8%,,Low,Final Wholesale Inventories m/m,0.6%,,36
1466,17.8B,CNY,2011-09-09 22:02:00,24.7B,worse,High,USD-Denominated Trade Balance,31.5B,,36
1467,,All,2011-09-10 00:00:00,,,High,G7 Meetings,,,36
1468,549B,CNY,2011-09-10 21:22:00,501B,better,Medium,New Loans,493B,,36
1469,13.5%,CNY,2011-09-10 21:22:00,14.3%,worse,Low,M2 Money Supply y/y,14.7%,,36
1470,-8.0%,AUD,2011-08-28 20:00:00,,,Medium,HIA New Home Sales m/m,-8.7%,,35
1471,-0.1%,EUR,2011-08-29 00:00:00,0.0%,worse,Medium,German Prelim CPI m/m,0.4%,,35
1472,,GBP,2011-08-29 00:00:00,,,Non-Economic,Bank Holiday,,,35
1473,0.2%,USD,2011-08-29 07:30:00,0.2%,,Medium,Core PCE Price Index m/m,0.2%,better,35
1474,0.8%,USD,2011-08-29 07:30:00,0.5%,better,Medium,Personal Spending m/m,-0.1%,better,35
1475,0.3%,USD,2011-08-29 07:30:00,0.3%,,Low,Personal Income m/m,0.2%,better,35
1476,,EUR,2011-08-29 08:00:00,,,High,ECB President Trichet Speaks,,,35
1477,-1.3%,USD,2011-08-29 09:00:00,-0.8%,worse,High,Pending Home Sales m/m,2.4%,,35
1478,13.0%,NZD,2011-08-29 17:45:00,,,High,Building Consents m/m,-1.0%,better,35
1479,-2.1%,JPY,2011-08-29 18:30:00,-2.9%,better,Medium,Household Spending y/y,-4.2%,,35
1480,4.7%,JPY,2011-08-29 18:30:00,4.6%,worse,Low,Unemployment Rate,4.6%,,35
1481,0.7%,JPY,2011-08-29 18:50:00,1.1%,worse,Medium,Retail Sales y/y,1.2%,,35
1482,1.0%,AUD,2011-08-29 20:30:00,2.1%,worse,High,Building Approvals m/m,-3.6%,,35
1483,1.29,CHF,2011-08-30 01:00:00,,,Medium,UBS Consumption Indicator,1.52,better,35
1484,2.9%,EUR,2011-08-30 02:00:00,2.8%,better,Low,Spanish Flash CPI y/y,3.1%,,35
1485,48.0,EUR,2011-08-30 03:00:00,,,Low,Retail PMI,48.2,,35
1486,-0.2%,EUR,2011-08-30 03:00:00,0.2%,worse,Low,Italian Retail Sales m/m,-0.2%,worse,35
1487,0.9B,GBP,2011-08-30 03:30:00,1.1B,worse,Medium,Net Lending to Individuals m/m,0.4B,,35
1488,-0.1%,GBP,2011-08-30 03:30:00,0.4%,worse,Low,M4 Money Supply m/m,-0.4%,,35
1489,49K,GBP,2011-08-30 03:30:00,49K,,Low,Mortgage Approvals,49K,,35
1490,5.22|1.3,EUR,2011-08-30 04:20:00,,,Medium,Italian 10-y Bond Auction,5.77|1.4,,35
1491,-15.3B,CAD,2011-08-30 07:30:00,-13.6B,worse,Medium,Current Account,-10.1B,worse,35
1492,-1.2%,CAD,2011-08-30 07:30:00,0.2%,worse,Medium,RMPI m/m,-2.4%,worse,35
1493,-0.3%,CAD,2011-08-30 07:30:00,0.0%,worse,Low,IPPI m/m,-0.2%,better,35
1494,-4.5%,USD,2011-08-30 08:00:00,-4.7%,better,Medium,S&P/CS Composite-20 HPI y/y,-4.6%,,35
1495,44.5,USD,2011-08-30 09:00:00,52.1,worse,High,CB Consumer Confidence,59.2,,35
1496,,USD,2011-08-30 11:15:00,,,Medium,FOMC Member Kocherlakota Speaks,,,35
1497,,USD,2011-08-30 13:00:00,,,High,FOMC Meeting Minutes,,,35
1498,-31,GBP,2011-08-30 18:01:00,-32,better,Medium,GfK Consumer Confidence,-30,,35
1499,51.9,JPY,2011-08-30 18:15:00,,,Low,Final Manufacturing PMI,52.1,,35
1500,0.6%,JPY,2011-08-30 18:50:00,1.6%,worse,Medium,Prelim Industrial Production m/m,3.8%,worse,35
1501,34.4,NZD,2011-08-30 20:00:00,,,High,ANZ Business Confidence,47.6,,35
1502,0.2%,AUD,2011-08-30 20:30:00,0.2%,,Medium,Private Sector Credit m/m,-0.1%,,35
1503,-0.1%,JPY,2011-08-30 20:30:00,-0.4%,better,Medium,Average Cash Earnings y/y,-0.7%,better,35
1504,21.2%,JPY,2011-08-31 00:00:00,4.7%,better,Low,Housing Starts y/y,5.8%,,35
1505,0.0%,EUR,2011-08-31 01:00:00,-1.5%,better,Medium,German Retail Sales m/m,4.5%,worse,35
1506,-8K,EUR,2011-08-31 02:55:00,-10K,worse,Medium,German Unemployment Change,-10K,,35
1507,8.0%,EUR,2011-08-31 03:00:00,8.1%,better,Low,Italian Monthly Unemployment Rate,8.0%,,35
1508,2.5%,EUR,2011-08-31 04:00:00,2.5%,,Medium,CPI Flash Estimate y/y,2.5%,,35
1509,10.0%,EUR,2011-08-31 04:00:00,9.9%,worse,Medium,Unemployment Rate,10.0%,worse,35
1510,0.3%,EUR,2011-08-31 04:00:00,0.3%,,Low,Italian Prelim CPI m/m,0.3%,,35
1511,47.0%,USD,2011-08-31 06:30:00,,,Low,Challenger Job Cuts y/y,59.4%,,35
1512,91K,USD,2011-08-31 07:15:00,102K,worse,High,ADP Non-Farm Employment Change,109K,,35
1513,0.2%,CAD,2011-08-31 07:30:00,0.2%,,High,GDP m/m,-0.3%,,35
1514,56.5,USD,2011-08-31 08:45:00,54.3,better,Medium,Chicago PMI,58.8,,35
1515,2.4%,USD,2011-08-31 09:00:00,1.8%,better,Medium,Factory Orders m/m,-0.4%,better,35
1516,5.3M,USD,2011-08-31 09:30:00,0.5M,,Medium,Crude Oil Inventories,-2.2M,,35
1517,2.3%,NZD,2011-08-31 17:45:00,1.2%,better,Low,Overseas Trade Index q/q,0.8%,,35
1518,43.3,AUD,2011-08-31 18:23:00,,,Low,AIG Manufacturing Index,43.4,,35
1519,50.9,CNY,2011-08-31 20:00:00,51.2,,High,Manufacturing PMI,50.7,,35
1520,-1.2%,NZD,2011-08-31 20:00:00,,,Low,ANZ Commodity Prices m/m,-0.2%,,35
1521,4.9%,AUD,2011-08-31 20:30:00,4.1%,better,High,Private Capital Expenditure q/q,7.7%,better,35
1522,0.5%,AUD,2011-08-31 20:30:00,0.3%,better,High,Retail Sales m/m,-0.1%,,35
1523,49.9,CNY,2011-08-31 21:30:00,,,Medium,Caixin Manufacturing PMI,49.8,,35
1524,1.08|3.0,JPY,2011-08-31 22:45:00,,,Low,10-y Bond Auction,1.04|3.1,,35
1525,0.4%,CHF,2011-09-01 00:45:00,0.4%,,High,GDP q/q,0.6%,better,35
1526,0.1%,EUR,2011-09-01 01:00:00,0.1%,,Low,German Final GDP q/q,0.1%,,35
1527,-0.6%,GBP,2011-09-01 01:00:00,0.1%,worse,High,Nationwide HPI m/m,0.3%,,35
1528,25.2%,AUD,2011-09-01 01:30:00,,,Medium,Commodity Prices y/y,28.9%,better,35
1529,1.9%,CHF,2011-09-01 02:15:00,4.6%,worse,High,Retail Sales y/y,7.9%,better,35
1530,45.3,EUR,2011-09-01 02:15:00,,,Medium,Spanish Manufacturing PMI,45.6,,35
1531,51.7,CHF,2011-09-01 02:30:00,51.1,better,Medium,Manufacturing PMI,53.5,,35
1532,47.0,EUR,2011-09-01 02:45:00,49.2,worse,Medium,Italian Manufacturing PMI,50.1,,35
1533,49.1,EUR,2011-09-01 02:50:00,49.4,,Low,French Final Manufacturing PMI,49.3,,35
1534,50.9,EUR,2011-09-01 02:55:00,52.0,worse,Low,German Final Manufacturing PMI,52.0,,35
1535,49.0,EUR,2011-09-01 03:00:00,49.7,worse,Low,Final Manufacturing PMI,49.7,,35
1536,,GBP,2011-09-01 03:15:00,,,Medium,MPC Member Fisher Speaks,,,35
1537,49.0,GBP,2011-09-01 03:30:00,48.9,,High,Manufacturing PMI,49.4,,35
1538,2.90|1.3,EUR,2011-09-01 04:02:00,,,Medium,French 10-y Bond Auction,3.49|1.9,,35
1539,2.76|2.0,GBP,2011-09-01 04:37:00,,,Medium,10-y Bond Auction,3.51|2.2,,35
1540,409K,USD,2011-09-01 07:30:00,409K,,High,Unemployment Claims,421K,,35
1541,-0.7%,USD,2011-09-01 07:30:00,-0.4%,better,Medium,Revised Nonfarm Productivity q/q,-0.3%,,35
1542,3.3%,USD,2011-09-01 07:30:00,2.3%,better,Low,Revised Unit Labor Costs q/q,2.2%,,35
1543,54.9,CAD,2011-09-01 08:30:00,,,Low,Manufacturing PMI,53.1,,35
1544,50.6,USD,2011-09-01 09:00:00,48.7,better,High,ISM Manufacturing PMI,50.9,,35
1545,-1.3%,USD,2011-09-01 09:00:00,0.2%,worse,Low,Construction Spending m/m,1.6%,better,35
1546,55.5,USD,2011-09-01 09:00:00,55.1,better,Low,ISM Manufacturing Prices,59.0,,35
1547,55B,USD,2011-09-01 09:30:00,61B,,Low,Natural Gas Storage,73B,,35
1548,12.1M,USD,2011-09-01 00:00:00,12.1M,,Low,Total Vehicle Sales,12.2M,,35
1549,,USD,2011-09-01 11:00:00,,,Low,FOMC Member Duke Speaks,,,35
1550,-7.8%,JPY,2011-09-01 18:50:00,1.1%,worse,Medium,Capital Spending q/y,3.3%,,35
1551,15.9%,JPY,2011-09-01 18:50:00,14.2%,better,Low,Monetary Base y/y,15.0%,,35
1552,51.2K,EUR,2011-09-02 02:00:00,,,Medium,Spanish Unemployment Change,-42.1K,,35
1553,52.6,GBP,2011-09-02 03:30:00,52.9,,High,Construction PMI,53.5,,35
1554,0.5%,EUR,2011-09-02 04:00:00,0.6%,worse,Low,PPI m/m,0.0%,,35
1555,0K,USD,2011-09-02 07:30:00,74K,worse,High,Non-Farm Employment Change,85K,worse,35
1556,9.1%,USD,2011-09-02 07:30:00,9.1%,,High,Unemployment Rate,9.1%,,35
1557,-0.1%,USD,2011-09-02 07:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.5%,better,35
1558,57.6,CNY,2011-09-02 20:00:00,,,Low,Non-Manufacturing PMI,59.6,,35
1559,8.44%,USD,2011-08-22 09:00:00,,,Medium,Mortgage Delinquencies,8.32%,,34
1560,49.8,CNY,2011-08-22 21:30:00,,,Medium,Caixin Flash Manufacturing PMI,49.3,better,34
1561,2.9%,NZD,2011-08-22 22:00:00,,,High,Inflation Expectations q/q,3.0%,,34
1562,,AUD,2011-08-22 23:00:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,34
1563,2.83B,CHF,2011-08-23 01:00:00,1.83B,better,Medium,Trade Balance,1.77B,,34
1564,49.3,EUR,2011-08-23 02:00:00,50.1,worse,Medium,French Flash Manufacturing PMI,50.5,better,34
1565,56.1,EUR,2011-08-23 02:00:00,53.3,better,Medium,French Flash Services PMI,53.2,better,34
1566,52.0,EUR,2011-08-23 02:30:00,50.9,better,Medium,German Flash Manufacturing PMI,52.0,,34
1567,50.4,EUR,2011-08-23 02:30:00,52.1,worse,Medium,German Flash Services PMI,52.9,,34
1568,49.7,EUR,2011-08-23 03:00:00,49.6,,Medium,Flash Manufacturing PMI,50.4,,34
1569,51.5,EUR,2011-08-23 03:00:00,51.0,better,Medium,Flash Services PMI,51.6,,34
1570,33.4K,GBP,2011-08-23 03:30:00,32.3K,better,Medium,High Street Lending,32.1K,,34
1571,-37.6,EUR,2011-08-23 04:00:00,-24.8,worse,High,German ZEW Economic Sentiment,-15.1,,34
1572,-40.0,EUR,2011-08-23 04:00:00,-6.2,worse,Medium,ZEW Economic Sentiment,-7.0,,34
1573,1,GBP,2011-08-23 05:00:00,-13,better,Medium,CBI Industrial Order Expectations,-10,,34
1574,-0.1%,CAD,2011-08-23 07:30:00,0.3%,worse,High,Core Retail Sales m/m,0.6%,better,34
1575,0.7%,CAD,2011-08-23 07:30:00,0.6%,better,Medium,Retail Sales m/m,0.3%,better,34
1576,-17,EUR,2011-08-23 09:00:00,-12,worse,Low,Consumer Confidence,-11,,34
1577,,GBP,2011-08-23 09:00:00,,,Medium,MPC Member Weale Speaks,,,34
1578,298K,USD,2011-08-23 09:00:00,313K,worse,High,New Home Sales,300K,worse,34
1579,-10,USD,2011-08-23 09:00:00,-7,worse,Low,Richmond Manufacturing Index,-1,,34
1580,,CAD,2011-08-23 12:00:00,,,Medium,Gov Council Member Boivin Speaks,,,34
1581,129M,NZD,2011-08-23 17:45:00,-124M,better,Medium,Trade Balance,197M,worse,34
1582,-0.5%,JPY,2011-08-23 18:50:00,-0.4%,worse,Low,SPPI y/y,-0.8%,worse,34
1583,-0.8%,AUD,2011-08-23 19:00:00,,,Medium,CB Leading Index m/m,-0.1%,,34
1584,0.7%,AUD,2011-08-23 20:30:00,1.1%,worse,Medium,Construction Work Done q/q,1.2%,better,34
1585,,CAD,2011-08-23 23:05:00,,,Low,Gov Council Member Macklem Speaks,,,34
1586,108.7,EUR,2011-08-24 03:00:00,111.2,worse,High,German Ifo Business Climate,112.9,,34
1587,-0.7%,EUR,2011-08-24 04:00:00,0.6%,worse,Medium,Industrial New Orders m/m,3.6%,,34
1588,2.15|1.4,EUR,2011-08-24 04:10:00,,,Medium,German 10-y Bond Auction,2.70|1.2,,34
1589,0.7%,USD,2011-08-24 07:30:00,-0.3%,better,High,Core Durable Goods Orders m/m,0.6%,better,34
1590,4.0%,USD,2011-08-24 07:30:00,2.1%,better,Medium,Durable Goods Orders m/m,-1.3%,better,34
1591,-7.8,EUR,2011-08-24 08:00:00,-3.4,worse,Medium,Belgian NBB Business Climate,-2.5,,34
1592,0.9%,USD,2011-08-24 09:00:00,0.2%,better,Low,HPI m/m,0.4%,,34
1593,-2.2M,USD,2011-08-24 09:30:00,0.7M,,Medium,Crude Oil Inventories,4.2M,,34
1594,0.9%,NZD,2011-08-24 17:45:00,0.6%,better,Medium,Retail Sales q/q,1.1%,,34
1595,2.0%,NZD,2011-08-24 17:45:00,,,Low,FPI m/m,1.4%,,34
1596,1.0%,NZD,2011-08-24 17:51:00,0.7%,better,High,Core Retail Sales q/q,1.0%,better,34
1597,49,GBP,2011-08-24 18:01:00,46,better,Medium,Nationwide Consumer Confidence,51,,34
1598,5.2,EUR,2011-08-25 01:00:00,5.2,,Medium,German GfK Consumer Climate,5.3,,34
1599,-71.4,CHF,2011-08-25 04:00:00,,,Medium,Credit Suisse Economic Expectations,-58.9,,34
1600,-14,GBP,2011-08-25 05:00:00,-10,worse,Medium,CBI Realized Sales,-5,,34
1601,,GBP,2011-08-25 06:00:00,,,Medium,MPC Member Weale Speaks,,,34
1602,-4.9%,CAD,2011-08-25 07:30:00,,,Low,Corporate Profits q/q,4.2%,,34
1603,417K,USD,2011-08-25 07:30:00,403K,worse,High,Unemployment Claims,412K,,34
1604,73B,USD,2011-08-25 09:30:00,75B,,Low,Natural Gas Storage,50B,,34
1605,,All,2011-08-25 00:00:00,,,Medium,Jackson Hole Symposium,,,34
1606,,AUD,2011-08-25 18:30:00,,,High,RBA Gov Stevens Speaks,,,34
1607,-0.2%,JPY,2011-08-25 18:30:00,-0.1%,worse,Medium,Tokyo Core CPI y/y,0.0%,worse,34
1608,0.1%,JPY,2011-08-25 18:30:00,-0.1%,better,Low,National Core CPI y/y,-0.2%,worse,34
1609,0.8%,EUR,2011-08-26 01:00:00,0.2%,better,Low,German Import Prices m/m,-0.6%,,34
1610,2.0%,EUR,2011-08-26 03:00:00,2.2%,worse,Medium,M3 Money Supply y/y,1.9%,worse,34
1611,2.4%,EUR,2011-08-26 03:00:00,2.6%,worse,Low,Private Loans y/y,2.5%,,34
1612,0.2%,GBP,2011-08-26 03:30:00,0.2%,,High,Second Estimate GDP q/q,0.2%,,34
1613,0.5%,GBP,2011-08-26 03:30:00,0.6%,worse,Low,Index of Services 3m/3m,1.2%,,34
1614,1.61,CHF,2011-08-26 04:30:00,1.84,worse,High,KOF Economic Barometer,1.98,,34
1615,1.0%,USD,2011-08-26 07:30:00,1.1%,worse,High,Prelim GDP q/q,1.3%,,34
1616,2.4%,USD,2011-08-26 07:30:00,2.3%,,Low,Prelim GDP Price Index q/q,2.3%,,34
1617,55.7,USD,2011-08-26 08:55:00,56.2,,Medium,Revised UoM Consumer Sentiment,54.9,,34
1618,3.5%,USD,2011-08-26 08:55:00,,,Low,Revised UoM Inflation Expectations,3.4%,,34
1619,,USD,2011-08-26 09:00:00,,,High,Fed Chairman Bernanke Speaks,,,34
1620,,All,2011-08-26 00:00:00,,,Medium,Jackson Hole Symposium,,,34
1621,,EUR,2011-08-27 09:25:00,,,Medium,ECB President Trichet Speaks,,,34
1622,,All,2011-08-27 00:00:00,,,Medium,Jackson Hole Symposium,,,34
1623,-2.1%,GBP,2011-08-14 18:01:00,,,Medium,Rightmove HPI m/m,-1.6%,,33
1624,-0.3%,JPY,2011-08-14 18:50:00,-0.6%,better,High,Prelim GDP q/q,-0.9%,,33
1625,-2.2%,JPY,2011-08-14 18:50:00,-1.7%,worse,Medium,Prelim GDP Price Index y/y,-1.9%,,33
1626,8.6%,AUD,2011-08-14 20:30:00,,,Medium,New Motor Vehicle Sales m/m,1.9%,better,33
1627,,EUR,2011-08-15 00:00:00,,,Non-Economic,French Bank Holiday,,,33
1628,,EUR,2011-08-15 00:00:00,,,Non-Economic,Italian Bank Holiday,,,33
1629,-0.7%,CHF,2011-08-15 02:15:00,-0.5%,worse,Medium,PPI m/m,-0.5%,,33
1630,10.8%,CAD,2011-08-15 07:30:00,2.4%,better,Low,New Motor Vehicle Sales m/m,-6.1%,,33
1631,-7.7,USD,2011-08-15 07:30:00,0.5,worse,Medium,Empire State Manufacturing Index,-3.8,,33
1632,3.7B,USD,2011-08-15 08:00:00,30.4B,worse,High,TIC Long-Term Purchases,24.2B,,33
1633,15,USD,2011-08-15 09:00:00,15,,Low,NAHB Housing Market Index,15,,33
1634,,USD,2011-08-15 13:00:00,,,Low,Loan Officer Survey,,,33
1635,,AUD,2011-08-15 20:30:00,,,High,Monetary Policy Meeting Minutes,,,33
1636,1.0%,CNY,2011-08-15 21:00:00,,,Low,CB Leading Index m/m,0.6%,better,33
1637,18.6%,CNY,2011-08-15 21:32:00,,,Low,Foreign Direct Investment ytd/y,18.4%,,33
1638,0.1%,EUR,2011-08-16 01:00:00,0.5%,worse,High,German Prelim GDP q/q,1.3%,worse,33
1639,0.2%,EUR,2011-08-16 02:00:00,0.2%,,Medium,Spanish Flash GDP q/q,0.3%,,33
1640,4.4%,GBP,2011-08-16 03:30:00,4.3%,better,High,CPI y/y,4.2%,,33
1641,5.0%,GBP,2011-08-16 03:30:00,5.0%,,Medium,RPI y/y,5.0%,,33
1642,3.1%,GBP,2011-08-16 03:30:00,3.1%,,Low,Core CPI y/y,2.8%,,33
1643,-2.0%,GBP,2011-08-16 03:32:00,0.9%,worse,Low,ONS HPI y/y,-2.2%,worse,33
1644,0.2%,EUR,2011-08-16 04:00:00,0.3%,worse,Medium,Flash GDP q/q,0.8%,,33
1645,-1.6B,EUR,2011-08-16 04:00:00,0.3B,worse,Low,Trade Balance,-0.8B,,33
1646,,GBP,2011-08-16 04:30:00,,,High,BOE Inflation Letter,,,33
1647,-1.5%,CAD,2011-08-16 07:30:00,-0.3%,worse,Medium,Manufacturing Sales m/m,-0.7%,,33
1648,0.60M,USD,2011-08-16 07:30:00,0.61M,,High,Building Permits,0.62M,,33
1649,0.60M,USD,2011-08-16 07:30:00,0.60M,,Medium,Housing Starts,0.61M,,33
1650,0.3%,USD,2011-08-16 07:30:00,0.0%,better,Medium,Import Prices m/m,-0.6%,,33
1651,77.5%,USD,2011-08-16 08:15:00,77.0%,better,Medium,Capacity Utilization Rate,76.9%,better,33
