,datetime,new,total_error,pips_candle_max_0_30_after,pips_candle_max_0_60_after,pips_candle_max_0_120_after,pips_candle_max_0_180_after,pips_candle_max_0_240_after
1675,2014-10-01 10:00:00,ISM Manufacturing PMI,-3,4,4,4,4,4
1676,2014-10-02 08:30:00,Unemployment Claims,3,39,61,61,61,61
1677,2014-10-03 08:30:00,Trade Balance_Non-Farm Employment Change_Unemployment Rate,12,6,6,6,6,6
1678,2014-10-03 10:00:00,ISM Non-Manufacturing PMI,0,8,8,11,11,11
1679,2014-10-09 08:30:00,Unemployment Claims,0,14,14,14,14,14
1680,2014-10-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-9,54,119,181,181,181
1681,2014-10-16 08:30:00,Unemployment Claims,3,1,1,23,43,54
1682,2014-10-16 09:15:00,Industrial Production m/m,0,18,18,48,74,92
1683,2014-10-16 09:59:00,Philly Fed Manufacturing Index,3,46,51,73,88,95
1684,2014-10-17 08:30:00,Building Permits,0,21,21,21,21,21
1685,2014-10-17 09:55:00,Prelim UoM Consumer Sentiment,3,14,20,20,20,20
1686,2014-10-22 08:30:00,Core CPI m/m_CPI m/m,0,14,14,14,14,14
1687,2014-10-23 08:30:00,Unemployment Claims,-3,4,5,5,5,5
1688,2014-10-24 10:00:00,New Home Sales,-6,3,3,3,3,3
1689,2014-10-28 08:30:00,Core Durable Goods Orders m/m,-6,22,24,24,24,24
1690,2014-10-28 10:00:00,CB Consumer Confidence,6,15,23,26,26,26
1691,2014-10-29 14:00:00,Federal Funds Rate,0,2,2,2,2,2
1692,2014-10-30 08:30:00,Unemployment Claims_Advance GDP q/q,6,39,39,51,51,57
1693,2014-11-03 10:00:00,ISM Manufacturing PMI,3,20,20,20,20,20
1694,2014-11-04 08:30:00,Trade Balance,-3,3,3,40,55,55
1695,2014-11-05 08:15:00,ADP Non-Farm Employment Change,6,29,29,29,29,29
1696,2014-11-05 10:00:00,ISM Non-Manufacturing PMI,-3,7,16,16,16,16
1697,2014-11-06 08:30:00,Unemployment Claims,3,3,3,3,3,3
1698,2014-11-07 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,4,4,27,27,27
1699,2014-11-13 08:30:00,Unemployment Claims,-3,1,1,23,23,23
1700,2014-11-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m,9,15,20,66,89,139
1701,2014-11-14 09:55:00,Prelim UoM Consumer Sentiment,3,49,79,85,129,129
1702,2014-11-18 08:30:00,PPI m/m,3,11,11,11,22,22
1703,2014-11-19 08:30:00,Building Permits,3,36,36,36,36,36
1704,2014-11-20 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m,0,45,50,53,53,53
1705,2014-11-20 10:00:00,Philly Fed Manufacturing Index,3,16,16,16,16,19
1706,2014-11-25 08:30:00,Prelim GDP q/q,3,9,13,64,72,72
1707,2014-11-25 10:00:00,CB Consumer Confidence,-6,2,17,17,17,17
1708,2014-11-26 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,-6,18,18,26,41,41
1709,2014-11-26 10:00:00,New Home Sales,-6,5,21,21,21,21
1710,2014-12-01 10:00:00,ISM Manufacturing PMI,3,0,0,0,6,6
1711,2014-12-03 08:15:00,ADP Non-Farm Employment Change,-3,11,11,11,11,11
1712,2014-12-03 10:00:00,ISM Non-Manufacturing PMI,3,20,25,25,25,25
1713,2014-12-04 08:30:00,Unemployment Claims,0,94,94,94,136,136
1714,2014-12-05 08:30:00,Trade Balance_Non-Farm Employment Change_Unemployment Rate,3,17,22,22,22,22
1715,2014-12-11 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,15,7,7,7,7,7
1716,2014-12-12 08:30:00,PPI m/m,-3,17,32,32,37,41
1717,2014-12-12 09:55:00,Prelim UoM Consumer Sentiment,0,27,27,41,41,41
1718,2014-12-16 08:30:00,Building Permits,0,15,15,15,15,15
1719,2014-12-17 08:30:00,Core CPI m/m_CPI m/m,-3,7,7,7,7,7
1720,2014-12-17 14:00:00,Federal Funds Rate,0,52,52,52,52,52
1721,2014-12-18 08:30:00,Unemployment Claims,3,9,9,9,9,15
1722,2014-12-18 10:00:00,Philly Fed Manufacturing Index,-3,14,14,24,24,24
1723,2014-12-23 08:30:00,Core Durable Goods Orders m/m_Final GDP q/q,-3,2,2,2,2,2
1724,2014-12-23 10:00:00,New Home Sales,-6,21,21,21,21,21
1725,2014-12-24 08:30:00,Unemployment Claims,3,2,2,2,2,2
1726,2014-12-30 10:00:00,CB Consumer Confidence,0,5,5,5,5,5
1727,2014-12-31 08:30:00,Unemployment Claims,-3,4,4,4,4,4
1728,2015-01-02 10:00:00,ISM Manufacturing PMI,-3,17,17,17,17,17
1729,2015-01-06 10:00:00,ISM Non-Manufacturing PMI,-3,18,18,26,43,43
1730,2015-01-07 08:15:00,ADP Non-Farm Employment Change,6,19,19,19,19,19
1731,2015-01-07 08:30:00,Trade Balance,6,5,5,5,5,5
1732,2015-01-08 08:30:00,Unemployment Claims,0,12,14,21,27,41
1733,2015-01-09 08:30:00,Non-Farm Employment Change_Unemployment Rate,9,8,8,30,41,41
1734,2015-01-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m,-12,31,31,31,31,31
1735,2015-01-15 08:30:00,Unemployment Claims_PPI m/m,-3,20,20,20,20,20
1736,2015-01-15 10:00:00,Philly Fed Manufacturing Index,-3,27,27,27,27,27
1737,2015-01-16 08:30:00,Core CPI m/m_CPI m/m,-6,11,11,11,11,11
1738,2015-01-16 10:00:00,Prelim UoM Consumer Sentiment,3,5,5,5,5,21
1739,2015-01-21 08:30:00,Building Permits,-3,32,36,75,75,75
1740,2015-01-22 08:30:00,Unemployment Claims,-3,22,22,22,22,22
1741,2015-01-27 08:30:00,Core Durable Goods Orders m/m,-6,11,47,51,85,85
1742,2015-01-27 10:00:00,New Home Sales_CB Consumer Confidence,6,20,58,58,58,58
1743,2015-01-28 14:00:00,Federal Funds Rate,0,40,40,40,40,40
1744,2015-01-29 08:30:00,Unemployment Claims,3,31,31,55,55,55
1745,2015-01-30 08:30:00,Advance GDP q/q,0,21,21,21,21,21
1746,2015-02-02 10:00:00,ISM Manufacturing PMI,-3,9,9,9,9,9
1747,2015-02-04 08:15:00,ADP Non-Farm Employment Change,0,11,11,11,11,11
1748,2015-02-04 10:00:00,ISM Non-Manufacturing PMI,0,14,14,18,18,18
1749,2015-02-05 08:30:00,Trade Balance_Unemployment Claims,-3,26,26,34,34,34
1750,2015-02-06 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,28,28,28,28,28
1751,2015-02-12 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,-6,15,15,42,44,63
1752,2015-02-13 10:00:00,Prelim UoM Consumer Sentiment,-3,3,3,3,3,3
1753,2015-02-18 08:30:00,PPI m/m_Building Permits,-3,8,8,8,8,8
1754,2015-02-19 08:30:00,Unemployment Claims,3,0,2,2,10,10
1755,2015-02-19 10:00:00,Philly Fed Manufacturing Index,-3,4,15,15,15,15
1756,2015-02-24 10:00:00,CB Consumer Confidence,0,42,42,49,49,49
1757,2015-02-25 10:00:00,New Home Sales,3,8,18,20,20,20
1758,2015-02-26 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m,-3,3,3,3,3,3
1759,2015-02-27 08:30:00,Prelim GDP q/q,3,5,5,5,5,5
1760,2015-03-02 10:00:00,ISM Manufacturing PMI,-3,0,0,0,0,0
1761,2015-03-04 08:15:00,ADP Non-Farm Employment Change,0,9,9,9,9,9
1762,2015-03-04 10:00:00,ISM Non-Manufacturing PMI,3,10,10,10,10,10
1763,2015-03-05 08:30:00,Unemployment Claims,-3,36,36,36,36,36
1764,2015-03-06 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,20,20,20,20,20
1765,2015-03-12 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,-9,5,5,5,5,5
1766,2015-03-13 08:30:00,PPI m/m,-3,14,14,14,14,14
1767,2015-03-13 10:00:00,Prelim UoM Consumer Sentiment,0,26,28,28,28,28
1768,2015-03-17 08:30:00,Building Permits,0,8,16,25,25,25
1769,2015-03-18 14:00:00,Federal Funds Rate,0,116,116,351,351,351
1770,2015-03-19 08:30:00,Unemployment Claims,0,24,37,37,37,37
1771,2015-03-19 10:00:00,Philly Fed Manufacturing Index,-3,31,31,31,31,31
1772,2015-03-24 08:30:00,Core CPI m/m_CPI m/m,3,70,70,70,70,70
1773,2015-03-25 08:30:00,Core Durable Goods Orders m/m,-6,8,8,8,8,8
1774,2015-03-26 08:30:00,Unemployment Claims,3,8,8,8,8,8
1775,2015-03-27 08:30:00,Final GDP q/q,-3,31,31,31,31,82
1776,2015-03-31 10:00:00,CB Consumer Confidence,6,16,41,41,41,41
1777,2015-04-01 08:15:00,ADP Non-Farm Employment Change,-3,17,17,17,17,17
1778,2015-04-01 10:00:00,ISM Manufacturing PMI,-3,57,57,57,57,57
1779,2015-04-02 08:30:00,Trade Balance_Unemployment Claims,0,57,66,93,93,93
1780,2015-04-03 08:30:00,Non-Farm Employment Change_Unemployment Rate,-6,30,35,35,35,35
1781,2015-04-06 10:00:00,ISM Non-Manufacturing PMI,0,9,10,10,10,10
1782,2015-04-09 08:30:00,Unemployment Claims,0,5,5,5,5,5
1783,2015-04-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-3,67,73,79,88,88
1784,2015-04-16 08:30:00,Unemployment Claims_Building Permits,-6,20,23,23,23,23
1785,2015-04-16 10:00:00,Philly Fed Manufacturing Index,3,8,19,44,44,95
1786,2015-04-17 08:30:00,Core CPI m/m_CPI m/m,0,-1,-1,-1,-1,-1
1787,2015-04-17 10:00:00,Prelim UoM Consumer Sentiment,6,6,8,19,19,21
1788,2015-04-23 08:30:00,Unemployment Claims,-3,10,15,42,58,59
1789,2015-04-24 08:30:00,Core Durable Goods Orders m/m,-6,11,11,11,14,15
1790,2015-04-28 10:00:00,CB Consumer Confidence,-3,16,24,24,24,24
1791,2015-04-29 08:30:00,Advance GDP q/q,-6,31,37,119,136,146
1792,2015-04-29 14:00:00,Federal Funds Rate,0,2,2,2,2,2
1793,2015-04-30 08:30:00,Unemployment Claims,3,13,13,26,59,59
1794,2015-05-01 10:00:00,ISM Manufacturing PMI,-3,11,11,11,11,11
1795,2015-05-05 08:30:00,Trade Balance,-3,25,25,30,61,61
1796,2015-05-05 10:00:00,ISM Non-Manufacturing PMI,3,56,81,87,101,101
1797,2015-05-06 08:15:00,ADP Non-Farm Employment Change,-6,23,23,105,106,106
1798,2015-05-06 08:30:00,Prelim Unit Labor Costs q/q,6,0,0,119,120,120
1799,2015-05-07 08:30:00,Unemployment Claims,3,38,38,38,38,38
1800,2015-05-08 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,50,50,50,50,50
1801,2015-05-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,0,56,57,82,98,115
1802,2015-05-14 08:30:00,Unemployment Claims_PPI m/m,0,12,12,12,12,12
1803,2015-05-15 10:00:00,Prelim UoM Consumer Sentiment,-3,63,72,76,76,84
1804,2015-05-19 08:30:00,Building Permits,3,17,17,27,27,27
1805,2015-05-21 08:30:00,Unemployment Claims,0,4,7,15,15,15
1806,2015-05-21 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,-6,6,6,6,6,6
1807,2015-05-22 08:30:00,Core CPI m/m_CPI m/m,3,7,7,7,7,7
1808,2015-05-26 08:30:00,Core Durable Goods Orders m/m,3,13,24,24,24,24
1809,2015-05-26 10:00:00,CB Consumer Confidence,-3,7,7,7,7,7
1810,2015-05-28 08:30:00,Unemployment Claims,-3,1,1,17,23,24
1811,2015-05-29 08:30:00,Prelim GDP q/q,3,28,28,36,36,36
1812,2015-06-01 10:00:00,ISM Manufacturing PMI,3,5,5,5,5,5
1813,2015-06-03 08:15:00,ADP Non-Farm Employment Change,0,20,55,149,154,163
1814,2015-06-03 08:30:00,Trade Balance,6,51,121,158,165,172
1815,2015-06-03 10:00:00,ISM Non-Manufacturing PMI,-3,41,44,55,55,55
1816,2015-06-04 08:30:00,Unemployment Claims,0,0,0,0,0,0
1817,2015-06-05 08:30:00,Non-Farm Employment Change_Unemployment Rate,0,0,0,0,4,4
1818,2015-06-11 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,9,53,53,53,53,53
1819,2015-06-12 08:30:00,PPI m/m,3,13,17,17,77,77
1820,2015-06-12 10:00:00,Prelim UoM Consumer Sentiment,6,15,56,79,79,79
1821,2015-06-16 08:30:00,Building Permits,3,19,26,33,33,33
1822,2015-06-17 14:00:00,Federal Funds Rate,0,31,57,71,71,71
1823,2015-06-18 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m,-3,5,5,5,6,22
1824,2015-06-18 10:00:00,Philly Fed Manufacturing Index,3,13,13,21,37,37
1825,2015-06-22 10:00:00,Existing Home Sales,6,18,40,45,45,45
1826,2015-06-23 08:30:00,Core Durable Goods Orders m/m,-3,2,2,4,12,12
1827,2015-06-24 08:30:00,Final GDP q/q,0,3,3,3,3,3
1828,2015-06-25 08:30:00,Unemployment Claims,0,15,19,23,23,23
1829,2015-06-30 10:00:00,CB Consumer Confidence,0,3,3,3,3,3
1830,2015-07-01 08:15:00,ADP Non-Farm Employment Change,3,13,19,19,27,27
1831,2015-07-01 10:00:00,ISM Manufacturing PMI,0,26,43,43,43,43
1832,2015-07-02 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,6,6,6,6,6
1833,2015-07-06 10:00:00,ISM Non-Manufacturing PMI,-3,13,40,48,54,54
1834,2015-07-07 08:30:00,Trade Balance,0,5,13,26,30,45
1835,2015-07-09 08:30:00,Unemployment Claims,-3,0,5,18,18,18
1836,2015-07-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m,-12,19,19,19,19,19
1837,2015-07-15 08:30:00,PPI m/m,3,14,14,14,14,14
1838,2015-07-16 08:30:00,Unemployment Claims,0,29,29,59,59,59
1839,2015-07-16 10:00:00,Philly Fed Manufacturing Index,-3,3,3,3,3,3
1840,2015-07-17 08:30:00,Core CPI m/m_Building Permits_CPI m/m,0,7,7,7,7,7
1841,2015-07-17 10:00:00,Prelim UoM Consumer Sentiment,0,11,11,11,11,11
1842,2015-07-23 08:30:00,Unemployment Claims,3,3,3,11,11,11
1843,2015-07-27 08:30:00,Core Durable Goods Orders m/m,0,24,39,50,50,67
1844,2015-07-28 10:00:00,CB Consumer Confidence,-6,10,10,10,10,10
1845,2015-07-29 14:00:00,Federal Funds Rate,0,8,8,8,8,8
1846,2015-07-30 08:30:00,Unemployment Claims_Advance GDP q/q,-6,17,17,17,17,17
1847,2015-08-03 09:45:00,ISM Manufacturing PMI,-3,4,10,10,10,10
1848,2015-08-05 08:15:00,ADP Non-Farm Employment Change,-6,15,15,15,15,15
1849,2015-08-05 08:30:00,Trade Balance,0,21,21,21,21,21
1850,2015-08-05 10:00:00,ISM Non-Manufacturing PMI,3,3,3,4,4,33
1851,2015-08-06 08:30:00,Unemployment Claims,0,9,26,37,39,52
1852,2015-08-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,0,28,28,28,78,100
1853,2015-08-11 08:30:00,Prelim Unit Labor Costs q/q,6,11,24,24,24,24
1854,2015-08-13 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,6,5,9,21,45,47
1855,2015-08-14 08:30:00,PPI m/m,3,10,10,10,10,10
1856,2015-08-14 10:00:00,Prelim UoM Consumer Sentiment,-3,5,5,5,5,5
1857,2015-08-18 08:30:00,Building Permits,-3,-1,-1,-1,-1,-1
1858,2015-08-19 08:30:00,Core CPI m/m_CPI m/m,-6,9,12,15,40,40
1859,2015-08-20 08:30:00,Unemployment Claims,-3,6,6,50,50,50
1860,2015-08-20 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,6,54,54,54,54,54
1861,2015-08-25 10:00:00,CB Consumer Confidence,3,0,0,0,0,0
1862,2015-08-26 08:30:00,Core Durable Goods Orders m/m,0,26,26,73,77,77
1863,2015-08-27 08:30:00,Unemployment Claims_Prelim GDP q/q,3,5,5,10,10,10
1864,2015-09-01 10:00:00,ISM Manufacturing PMI,-3,0,0,0,2,34
1865,2015-09-02 08:15:00,ADP Non-Farm Employment Change,-6,7,7,7,7,7
1866,2015-09-03 08:30:00,Trade Balance_Unemployment Claims,-3,2,2,2,2,2
1867,2015-09-03 10:00:00,ISM Non-Manufacturing PMI,3,17,17,17,17,28
1868,2015-09-04 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,6,46,46,46,46,48
1869,2015-09-10 08:30:00,Unemployment Claims,0,16,16,21,78,81
1870,2015-09-11 08:30:00,PPI m/m,3,7,13,23,59,71
1871,2015-09-11 10:00:00,Prelim UoM Consumer Sentiment,-6,2,12,53,56,57
1872,2015-09-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m,0,0,0,0,0,0
1873,2015-09-16 08:30:00,Core CPI m/m_CPI m/m,-3,15,22,52,54,61
1874,2015-09-17 08:30:00,Unemployment Claims_Building Permits,3,5,5,5,5,5
1875,2015-09-17 10:00:00,Philly Fed Manufacturing Index,-3,6,6,6,6,77
1876,2015-09-17 14:00:00,Federal Funds Rate,0,24,24,44,44,44
1877,2015-09-24 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,-6,19,24,24,45,45
1878,2015-09-25 08:30:00,Final GDP q/q,3,30,38,58,69,69
1879,2015-09-29 10:00:00,CB Consumer Confidence,3,5,5,18,32,32
1880,2015-09-30 08:15:00,ADP Non-Farm Employment Change,3,19,24,24,24,24
1881,2015-10-01 08:30:00,Unemployment Claims,0,10,10,41,44,44
1882,2015-10-01 10:00:00,ISM Manufacturing PMI,-3,8,11,11,11,11
1883,2015-10-02 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-6,50,50,52,52,52
1884,2015-10-05 10:00:00,ISM Non-Manufacturing PMI,-3,1,4,4,4,4
1885,2015-10-06 08:30:00,Trade Balance,0,2,2,25,51,52
1886,2015-10-08 08:30:00,Unemployment Claims,3,16,22,22,48,48
1887,2015-10-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-15,12,14,14,14,14
1888,2015-10-15 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m,6,1,1,1,1,7
1889,2015-10-15 10:00:00,Philly Fed Manufacturing Index,-3,15,15,37,37,37
1890,2015-10-16 10:00:00,Prelim UoM Consumer Sentiment,6,8,12,12,19,23
1891,2015-10-20 08:30:00,Building Permits,-3,3,3,3,3,3
1892,2015-10-22 08:30:00,Unemployment Claims,3,20,20,20,20,20
1893,2015-10-27 08:30:00,Core Durable Goods Orders m/m,-6,1,1,1,1,1
1894,2015-10-27 10:00:00,CB Consumer Confidence,-6,3,10,22,22,22
1895,2015-10-28 14:00:00,Federal Funds Rate,0,2,2,2,2,2
1896,2015-10-29 08:30:00,Unemployment Claims_Advance GDP q/q,0,0,0,11,11,21
1897,2015-10-30 08:30:00,Employment Cost Index q/q,0,5,29,58,58,58
1898,2015-11-02 10:00:00,ISM Manufacturing PMI,0,0,0,0,0,0
1899,2015-11-04 08:15:00,ADP Non-Farm Employment Change,-3,2,2,2,2,2
1900,2015-11-04 08:30:00,Trade Balance,3,3,3,3,3,3
1901,2015-11-04 10:00:00,ISM Non-Manufacturing PMI,3,4,4,4,4,4
1902,2015-11-05 08:30:00,Unemployment Claims,-3,14,14,14,14,14
1903,2015-11-06 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,6,2,2,4,4,4
1904,2015-11-12 08:30:00,Unemployment Claims,-3,9,38,77,77,77
1905,2015-11-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-15,3,3,3,3,3
1906,2015-11-13 10:00:00,Prelim UoM Consumer Sentiment,0,25,25,25,25,25
1907,2015-11-17 08:30:00,Core CPI m/m_CPI m/m,0,10,10,14,14,14
1908,2015-11-18 08:30:00,Building Permits,0,1,4,9,9,9
1909,2015-11-19 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,3,10,55,55,80,86
1910,2015-11-24 08:30:00,Prelim GDP q/q,3,13,17,17,17,17
1911,2015-11-24 10:00:00,CB Consumer Confidence,0,4,4,13,23,23
1912,2015-11-25 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,3,9,10,10,31,56
1913,2015-12-01 10:00:00,ISM Manufacturing PMI,-3,12,12,12,12,12
1914,2015-12-02 08:15:00,ADP Non-Farm Employment Change,6,1,2,2,2,2
1915,2015-12-03 08:30:00,Unemployment Claims,0,94,94,94,118,144
1916,2015-12-03 10:00:00,ISM Non-Manufacturing PMI,-3,28,28,101,101,101
1917,2015-12-04 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,6,64,71,78,78,78
1918,2015-12-10 08:30:00,Unemployment Claims,-3,20,20,20,20,20
1919,2015-12-11 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,3,17,47,80,80,80
1920,2015-12-11 10:00:00,Prelim UoM Consumer Sentiment,-3,6,23,28,29,29
1921,2015-12-15 08:30:00,Core CPI m/m_CPI m/m,0,8,8,8,8,8
1922,2015-12-16 08:30:00,Building Permits,3,14,14,14,26,26
1923,2015-12-16 14:00:00,Federal Funds Rate,0,79,100,100,100,100
1924,2015-12-17 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,-3,27,27,27,27,27
1925,2015-12-22 08:30:00,Final GDP q/q,3,4,13,28,28,28
1926,2015-12-23 08:30:00,Core Durable Goods Orders m/m,-3,2,2,2,2,2
1927,2015-12-24 08:30:00,Unemployment Claims,0,1,5,13,16,16
1928,2015-12-29 10:00:00,CB Consumer Confidence,6,9,9,9,9,9
1929,2015-12-31 08:30:00,Unemployment Claims,-3,3,3,3,9,9
1930,2016-01-04 10:00:00,ISM Manufacturing PMI,-3,2,2,2,2,2
1931,2016-01-06 08:15:00,ADP Non-Farm Employment Change,3,13,13,24,24,24
1932,2016-01-06 08:30:00,Trade Balance,3,8,8,19,19,19
1933,2016-01-06 10:00:00,ISM Non-Manufacturing PMI,-3,17,23,23,23,35
1934,2016-01-07 08:30:00,Unemployment Claims,-3,4,4,8,8,8
1935,2016-01-08 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,3,38,74,91,101,101
1936,2016-01-13 10:30:00,Crude Oil Inventories,0,2,2,2,2,2
1937,2016-01-14 08:30:00,Unemployment Claims,-3,14,22,30,30,30
1938,2016-01-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-3,48,48,48,48,48
1939,2016-01-15 10:00:00,Prelim UoM Consumer Sentiment,6,3,3,14,23,23
1940,2016-01-20 08:30:00,Core CPI m/m_Building Permits_CPI m/m,-3,15,24,24,24,24
1941,2016-01-21 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,0,2,16,24,24,24
1942,2016-01-21 11:00:00,Crude Oil Inventories,0,21,21,30,82,82
1943,2016-01-26 10:00:00,CB Consumer Confidence,3,8,16,23,23,23
1944,2016-01-27 10:30:00,Crude Oil Inventories,0,4,4,5,9,40
1945,2016-01-27 14:00:00,Federal Funds Rate,0,18,21,22,22,22
1946,2016-01-28 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,-3,7,7,16,29,30
1947,2016-01-29 08:30:00,Advance GDP q/q,0,1,1,1,1,1
1948,2016-02-01 10:00:00,ISM Manufacturing PMI,-3,5,5,5,5,5
1949,2016-02-03 08:15:00,ADP Non-Farm Employment Change,6,34,37,102,138,138
1950,2016-02-03 10:00:00,ISM Non-Manufacturing PMI,-3,58,58,58,58,123
1951,2016-02-03 10:30:00,Crude Oil Inventories,0,0,12,12,53,80
1952,2016-02-04 08:30:00,Unemployment Claims,-3,0,0,0,0,0
1953,2016-02-05 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,0,5,5,5,5,5
1954,2016-02-10 10:30:00,Crude Oil Inventories,0,30,56,75,81,96
1955,2016-02-11 08:30:00,Unemployment Claims,3,12,38,38,39,51
1956,2016-02-12 08:30:00,Core Retail Sales m/m_Retail Sales m/m,12,26,27,48,48,48
1957,2016-02-12 10:00:00,Prelim UoM Consumer Sentiment,-6,4,4,4,4,4
1958,2016-02-17 08:30:00,PPI m/m_Building Permits,0,10,10,16,24,26
1959,2016-02-18 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,3,9,9,18,22,23
1960,2016-02-18 11:00:00,Crude Oil Inventories,0,0,0,11,15,15
1961,2016-02-19 08:30:00,Core CPI m/m_CPI m/m,6,42,42,45,56,63
1962,2016-02-23 10:00:00,CB Consumer Confidence,-3,15,32,32,32,32
1963,2016-02-24 10:30:00,Crude Oil Inventories,0,2,11,11,11,11
1964,2016-02-25 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,6,13,13,21,30,30
1965,2016-02-26 08:30:00,Prelim GDP q/q,3,2,2,2,2,2
1966,2016-03-01 10:00:00,ISM Manufacturing PMI,3,8,25,25,25,25
1967,2016-03-02 08:15:00,ADP Non-Farm Employment Change,0,22,22,22,22,22
1968,2016-03-02 10:30:00,Crude Oil Inventories,0,3,3,11,26,35
1969,2016-03-03 08:30:00,Unemployment Claims,-3,12,12,36,45,70
1970,2016-03-03 10:00:00,ISM Non-Manufacturing PMI,0,5,5,39,39,39
1971,2016-03-04 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,3,114,114,131,131,131
1972,2016-03-09 10:30:00,Crude Oil Inventories,0,18,26,30,35,35
1973,2016-03-10 08:30:00,Unemployment Claims,3,130,275,305,347,356
1974,2016-03-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-3,17,17,17,17,17
1975,2016-03-16 08:30:00,Core CPI m/m_Building Permits_CPI m/m,0,13,13,13,13,13
1976,2016-03-16 10:30:00,Crude Oil Inventories,0,1,1,19,21,135
1977,2016-03-16 14:00:00,Federal Funds Rate,0,58,84,99,99,99
1978,2016-03-17 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,3,16,20,34,34,34
1979,2016-03-18 10:00:00,Prelim UoM Consumer Sentiment,0,9,20,20,20,20
1980,2016-03-23 10:30:00,Crude Oil Inventories,0,11,12,12,12,12
1981,2016-03-24 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,0,8,8,8,8,14
1982,2016-03-25 08:30:00,Final GDP q/q,3,4,9,10,10,10
1983,2016-03-29 10:00:00,CB Consumer Confidence,6,11,13,13,70,81
1984,2016-03-30 08:15:00,ADP Non-Farm Employment Change,-3,1,1,25,31,31
1985,2016-03-30 10:30:00,Crude Oil Inventories,0,6,6,6,6,6
1986,2016-03-31 08:30:00,Unemployment Claims,-3,8,8,21,21,21
1987,2016-04-01 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,3,41,41,41,41,41
1988,2016-04-01 10:00:00,ISM Manufacturing PMI,3,0,1,21,38,38
1989,2016-04-05 10:00:00,ISM Non-Manufacturing PMI,3,26,34,54,56,57
1990,2016-04-06 10:30:00,Crude Oil Inventories,0,3,12,51,51,51
1991,2016-04-07 08:30:00,Unemployment Claims,0,12,12,12,33,33
1992,2016-04-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-3,10,10,10,10,10
1993,2016-04-13 10:30:00,Crude Oil Inventories,0,8,8,8,8,8
1994,2016-04-14 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m,-3,31,31,31,31,31
1995,2016-04-15 10:00:00,Prelim UoM Consumer Sentiment,0,10,10,10,10,10
1996,2016-04-19 08:30:00,Building Permits,-3,11,26,34,36,36
