,datetime,new,total_error,pips_candle_max_0_30_after,pips_candle_max_0_60_after,pips_candle_max_0_120_after,pips_candle_max_0_180_after,pips_candle_max_0_240_after
1473,2009-11-25 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m_Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,6,9,9,9,9,14
1474,2009-11-25 09:55:00,Revised UoM Consumer Sentiment,0,5,5,22,27,31
1475,2009-11-25 10:00:00,New Home Sales,6,2,2,22,26,31
1476,2009-11-25 10:30:00,Crude Oil Inventories,0,11,30,44,48,93
1477,2009-11-25 12:00:00,Natural Gas Storage,0,10,10,15,61,63
1478,2009-11-30 09:45:00,Chicago PMI,3,23,33,33,33,33
1479,2009-12-01 00:00:00,Total Vehicle Sales,1,0,0,30,44,71
1480,2009-12-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_Pending Home Sales m/m_ISM Manufacturing Prices,-1,13,23,32,32,32
1481,2009-12-02 08:15:00,ADP Non-Farm Employment Change,0,13,13,13,13,13
1482,2009-12-02 10:30:00,Crude Oil Inventories,0,12,12,12,12,12
1483,2009-12-03 08:30:00,Unemployment Claims_Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,6,31,31,31,31,31
1484,2009-12-03 10:00:00,ISM Non-Manufacturing PMI,-3,17,32,34,34,34
1485,2009-12-03 10:30:00,Natural Gas Storage,0,18,20,20,20,20
1486,2009-12-04 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,7,11,11,11,11,11
1487,2009-12-04 10:00:00,Factory Orders m/m,4,14,14,14,14,14
1488,2009-12-07 15:00:00,Consumer Credit m/m,2,8,8,10,12,26
1489,2009-12-08 10:00:00,IBD/TIPP Economic Optimism,-1,5,5,5,5,5
1490,2009-12-09 10:00:00,Final Wholesale Inventories m/m,-2,9,31,31,31,31
1491,2009-12-09 10:30:00,Crude Oil Inventories,0,42,42,42,42,42
1492,2009-12-10 08:30:00,Trade Balance_Unemployment Claims,3,3,9,9,9,9
1493,2009-12-10 10:30:00,Natural Gas Storage,0,3,8,8,8,9
1494,2009-12-10 14:00:00,Federal Budget Balance,2,13,13,13,16,16
1495,2009-12-11 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Import Prices m/m,2,24,24,24,24,24
1496,2009-12-11 09:55:00,Prelim UoM Consumer Sentiment,6,21,21,21,21,21
1497,2009-12-11 10:00:00,Business Inventories m/m,0,0,0,0,0,0
1498,2009-12-15 08:30:00,Empire State Manufacturing Index_PPI m/m_Core PPI m/m,3,22,34,41,41,41
1499,2009-12-15 09:00:00,TIC Long-Term Purchases,-3,19,19,26,26,26
1500,2009-12-15 09:15:00,Capacity Utilization Rate_Industrial Production m/m,2,7,7,14,14,14
1501,2009-12-15 13:00:00,NAHB Housing Market Index,-1,10,12,18,21,23
1502,2009-12-16 08:30:00,Core CPI m/m_Building Permits_CPI m/m_Housing Starts_Current Account,-3,5,5,44,44,44
1503,2009-12-16 10:30:00,Crude Oil Inventories,0,13,15,15,15,15
1504,2009-12-16 14:15:00,Federal Funds Rate,0,1,1,1,1,1
1505,2009-12-17 08:30:00,Unemployment Claims,-3,9,25,30,30,30
1506,2009-12-17 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m,4,1,1,1,1,1
1507,2009-12-17 10:30:00,Natural Gas Storage,0,26,26,26,26,26
1508,2009-12-22 08:30:00,Final GDP q/q_Final GDP Price Index q/q,-2,18,18,18,18,18
1509,2009-12-22 09:59:00,Richmond Manufacturing Index,-1,13,13,13,13,13
1510,2009-12-22 10:00:00,Existing Home Sales,3,13,13,13,13,13
1511,2009-12-22 10:02:00,HPI m/m,0,13,13,13,13,13
1512,2009-12-23 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-5,10,21,65,65,79
1513,2009-12-23 09:55:00,Revised UoM Consumer Sentiment,-2,49,68,68,89,89
1514,2009-12-23 10:00:00,New Home Sales,-6,32,32,32,53,53
1515,2009-12-23 10:30:00,Crude Oil Inventories,0,9,9,25,32,32
1516,2009-12-24 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m,7,11,11,11,11,11
1517,2009-12-24 10:30:00,Natural Gas Storage,0,2,2,2,2,2
1518,2009-12-29 09:00:00,S&P/CS Composite-20 HPI y/y,-2,10,10,10,10,10
1519,2009-12-29 10:00:00,CB Consumer Confidence,3,16,16,16,16,16
1520,2009-12-30 09:45:00,Chicago PMI,3,17,25,25,67,67
1521,2009-12-30 10:30:00,Crude Oil Inventories,0,4,4,46,46,46
1522,2009-12-31 08:30:00,Unemployment Claims,3,28,28,28,28,28
1523,2009-12-31 10:30:00,Natural Gas Storage,0,43,43,46,46,46
1524,2010-01-04 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,3,14,33,33,33,33
1525,2010-01-05 00:00:00,Total Vehicle Sales,1,11,51,61,61,61
1526,2010-01-05 10:00:00,Pending Home Sales m/m_Factory Orders m/m,4,13,13,13,13,13
1527,2010-01-06 08:15:00,ADP Non-Farm Employment Change,0,10,10,29,47,53
1528,2010-01-06 10:00:00,ISM Non-Manufacturing PMI,-3,18,23,42,42,48
1529,2010-01-06 10:30:00,Crude Oil Inventories,0,27,46,46,46,63
1530,2010-01-07 08:30:00,Unemployment Claims,3,14,22,27,27,27
1531,2010-01-07 10:30:00,Natural Gas Storage,0,21,21,21,21,21
1532,2010-01-08 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,5,85,85,85,85,85
1533,2010-01-08 10:00:00,Final Wholesale Inventories m/m,-2,12,12,46,78,110
1534,2010-01-08 15:00:00,Consumer Credit m/m,-2,9,9,9,9,9
1535,2010-01-12 08:30:00,Trade Balance,-3,17,26,57,75,75
1536,2010-01-12 10:00:00,IBD/TIPP Economic Optimism,0,20,38,38,38,38
1537,2010-01-13 10:30:00,Crude Oil Inventories,0,9,9,12,16,16
1538,2010-01-13 14:00:00,Federal Budget Balance,-2,6,12,15,15,15
1539,2010-01-14 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m_Import Prices m/m,-3,25,25,25,25,25
1540,2010-01-14 10:00:00,Business Inventories m/m,-4,10,13,13,21,42
1541,2010-01-14 10:30:00,Natural Gas Storage,0,13,13,21,33,42
1542,2010-01-15 08:30:00,Empire State Manufacturing Index_Core CPI m/m_CPI m/m,0,8,27,27,27,27
1543,2010-01-15 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-2,13,13,13,13,13
1544,2010-01-15 09:55:00,Prelim UoM Consumer Sentiment,-6,1,1,1,1,1
1545,2010-01-19 09:00:00,TIC Long-Term Purchases,3,19,32,32,32,32
1546,2010-01-19 13:00:00,NAHB Housing Market Index,-1,1,4,5,14,14
1547,2010-01-20 08:30:00,PPI m/m_Core PPI m/m_Building Permits_Housing Starts,4,8,8,8,8,8
1548,2010-01-21 08:30:00,Unemployment Claims,-3,18,25,35,35,67
1549,2010-01-21 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m,-1,10,10,37,42,42
1550,2010-01-21 10:30:00,Natural Gas Storage,0,9,9,86,86,86
1551,2010-01-21 11:00:00,Crude Oil Inventories,0,1,82,87,87,87
1552,2010-01-25 10:00:00,Existing Home Sales,-3,15,15,15,15,15
1553,2010-01-26 09:00:00,S&P/CS Composite-20 HPI y/y,-2,8,10,13,35,44
1554,2010-01-26 09:59:00,Richmond Manufacturing Index,-1,18,18,40,49,49
1555,2010-01-26 10:00:00,CB Consumer Confidence_HPI m/m,6,18,18,40,49,49
1556,2010-01-27 10:00:00,New Home Sales,0,9,9,9,9,9
1557,2010-01-27 10:30:00,Crude Oil Inventories,0,8,10,16,16,16
1558,2010-01-27 14:16:00,Federal Funds Rate,0,25,25,25,25,25
1559,2010-01-28 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m,-4,12,15,15,15,15
1560,2010-01-28 10:30:00,Natural Gas Storage,0,2,2,21,21,21
1561,2010-01-29 08:30:00,Advance GDP q/q_Advance GDP Price Index q/q_Employment Cost Index q/q,-2,20,20,20,20,20
1562,2010-01-29 09:45:00,Chicago PMI,2,1,6,6,6,6
1563,2010-01-29 09:55:00,Revised UoM Consumer Sentiment,2,13,15,15,15,15
1564,2010-02-01 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,1,19,19,19,19,19
1565,2010-02-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,2,20,20,20,20,22
1566,2010-02-02 00:00:00,Total Vehicle Sales,-1,12,17,25,38,38
1567,2010-02-02 10:00:00,Pending Home Sales m/m,0,24,24,24,31,35
1568,2010-02-03 08:15:00,ADP Non-Farm Employment Change,6,4,4,4,4,4
1569,2010-02-03 10:00:00,ISM Non-Manufacturing PMI,-3,5,5,5,5,5
1570,2010-02-03 10:30:00,Crude Oil Inventories,0,6,12,12,12,12
1571,2010-02-04 08:30:00,Unemployment Claims_Prelim Nonfarm Productivity q/q_Prelim Unit Labor Costs q/q,-3,3,3,3,3,3
1572,2010-02-04 10:00:00,Factory Orders m/m,2,1,1,1,1,1
1573,2010-02-04 10:30:00,Natural Gas Storage,0,15,15,15,15,15
1574,2010-02-05 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-3,7,7,7,7,7
1575,2010-02-05 15:00:00,Consumer Credit m/m,0,35,39,52,52,52
1576,2010-02-09 10:00:00,IBD/TIPP Economic Optimism_Final Wholesale Inventories m/m,-1,20,20,68,94,94
1577,2010-02-10 08:30:00,Trade Balance,-3,11,11,11,11,11
1578,2010-02-11 08:30:00,Unemployment Claims,3,4,4,4,4,4
1579,2010-02-12 08:30:00,Core Retail Sales m/m_Retail Sales m/m,9,26,26,69,69,69
1580,2010-02-12 09:55:00,Prelim UoM Consumer Sentiment,0,23,23,23,23,23
1581,2010-02-12 10:00:00,Business Inventories m/m,0,41,41,41,41,41
1582,2010-02-12 10:30:00,Natural Gas Storage,0,6,6,18,18,18
1583,2010-02-12 11:00:00,Crude Oil Inventories,0,18,24,35,35,35
1584,2010-02-16 08:30:00,Empire State Manufacturing Index,2,23,23,35,80,122
1585,2010-02-16 09:00:00,TIC Long-Term Purchases,3,7,7,49,92,108
1586,2010-02-16 13:00:00,NAHB Housing Market Index,1,14,18,23,29,29
1587,2010-02-17 08:30:00,Import Prices m/m_Building Permits_Housing Starts,4,8,8,8,8,8
1588,2010-02-17 09:15:00,Capacity Utilization Rate_Industrial Production m/m,4,13,13,13,13,13
1589,2010-02-17 14:00:00,Federal Budget Balance,0,10,21,21,21,21
1590,2010-02-18 08:30:00,Unemployment Claims_PPI m/m_Core PPI m/m,2,35,68,105,105,105
1591,2010-02-18 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m,3,4,4,4,4,4
1592,2010-02-18 10:30:00,Natural Gas Storage,0,17,17,17,17,17
1593,2010-02-18 11:00:00,Crude Oil Inventories,0,1,1,1,3,4
1594,2010-02-19 08:30:00,Core CPI m/m_CPI m/m,-3,8,8,8,8,49
1595,2010-02-23 09:00:00,S&P/CS Composite-20 HPI y/y,0,14,20,29,29,29
1596,2010-02-23 09:59:00,Richmond Manufacturing Index,1,22,35,35,35,35
1597,2010-02-23 10:00:00,CB Consumer Confidence,0,22,35,35,35,35
1598,2010-02-24 10:00:00,New Home Sales,0,1,36,36,36,36
1599,2010-02-24 10:30:00,Crude Oil Inventories,0,52,52,52,52,52
1600,2010-02-25 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m,1,28,28,48,66,66
1601,2010-02-25 10:02:00,HPI m/m,-2,18,36,36,36,67
1602,2010-02-25 10:30:00,Natural Gas Storage,0,26,26,26,26,57
1603,2010-02-26 08:30:00,Prelim GDP q/q_Prelim GDP Price Index q/q,2,35,35,59,116,124
1604,2010-02-26 09:45:00,Chicago PMI,2,8,61,96,96,96
1605,2010-02-26 09:55:00,Revised UoM Consumer Sentiment,0,15,63,97,97,97
1606,2010-02-26 10:00:00,Existing Home Sales,-3,54,101,119,119,119
1607,2010-03-01 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,0,18,23,23,23,23
1608,2010-03-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,-4,15,15,15,17,40
1609,2010-03-02 00:00:00,Total Vehicle Sales,-1,9,10,10,10,10
1610,2010-03-03 08:15:00,ADP Non-Farm Employment Change,-3,18,27,27,81,90
1611,2010-03-03 10:00:00,ISM Non-Manufacturing PMI,3,16,59,99,99,99
1612,2010-03-03 10:30:00,Crude Oil Inventories,0,46,86,86,86,86
1613,2010-03-04 08:30:00,Unemployment Claims_Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,-3,27,27,27,27,27
1614,2010-03-04 10:00:00,Pending Home Sales m/m_Factory Orders m/m,-2,0,0,0,0,0
1615,2010-03-04 10:30:00,Natural Gas Storage,0,32,32,32,32,32
1616,2010-03-05 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,4,35,37,70,84,84
1617,2010-03-05 15:00:00,Consumer Credit m/m,0,2,4,4,4,4
1618,2010-03-09 10:00:00,IBD/TIPP Economic Optimism,-1,13,13,13,25,36
1619,2010-03-10 10:00:00,Final Wholesale Inventories m/m,2,25,61,62,62,62
1620,2010-03-10 10:30:00,Crude Oil Inventories,0,44,45,45,45,45
1621,2010-03-10 14:00:00,Federal Budget Balance,-2,26,26,26,26,26
1622,2010-03-11 08:30:00,Trade Balance_Unemployment Claims,0,18,18,18,18,18
1623,2010-03-11 10:30:00,Natural Gas Storage,0,18,18,18,18,18
1624,2010-03-12 08:30:00,Core Retail Sales m/m_Retail Sales m/m,0,7,7,7,21,21
1625,2010-03-12 09:55:00,Prelim UoM Consumer Sentiment,-3,2,14,29,29,29
1626,2010-03-12 10:00:00,Business Inventories m/m,4,10,27,42,42,42
1627,2010-03-15 08:30:00,Empire State Manufacturing Index,2,7,7,7,7,7
1628,2010-03-15 08:58:00,TIC Long-Term Purchases,-3,2,2,2,2,2
1629,2010-03-15 09:15:00,Capacity Utilization Rate_Industrial Production m/m,0,10,10,10,10,10
1630,2010-03-15 13:00:00,NAHB Housing Market Index,-1,8,11,14,14,20
1631,2010-03-16 08:30:00,Import Prices m/m_Building Permits_Housing Starts,-2,9,14,24,52,52
1632,2010-03-16 14:13:00,Federal Funds Rate,0,19,24,38,38,38
1633,2010-03-17 08:30:00,PPI m/m_Core PPI m/m,-3,3,3,3,3,3
1634,2010-03-17 10:30:00,Crude Oil Inventories,0,6,6,12,21,31
1635,2010-03-18 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m_Current Account,2,5,5,15,15,15
1636,2010-03-18 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m,3,3,3,3,3,3
1637,2010-03-18 10:30:00,Natural Gas Storage,0,1,1,1,1,1
1638,2010-03-23 09:58:00,Richmond Manufacturing Index,1,40,46,46,48,48
1639,2010-03-23 10:00:00,Existing Home Sales_HPI m/m,0,40,46,46,48,48
1640,2010-03-24 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,6,3,8,28,28,28
1641,2010-03-24 10:00:00,New Home Sales,0,20,20,20,20,20
1642,2010-03-24 10:30:00,Crude Oil Inventories,0,7,7,7,7,7
1643,2010-03-25 08:30:00,Unemployment Claims,3,19,19,19,21,44
1644,2010-03-25 10:30:00,Natural Gas Storage,0,39,40,63,63,63
1645,2010-03-26 08:30:00,Final GDP q/q_Final GDP Price Index q/q,-2,8,8,46,48,48
1646,2010-03-26 09:55:00,Revised UoM Consumer Sentiment,0,39,43,45,45,45
1647,2010-03-29 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-6,7,7,7,13,13
1648,2010-03-30 09:00:00,S&P/CS Composite-20 HPI y/y,0,4,4,4,4,4
1649,2010-03-30 10:00:00,CB Consumer Confidence,6,5,5,5,5,5
1650,2010-03-31 08:15:00,ADP Non-Farm Employment Change,-3,18,18,26,45,45
1651,2010-03-31 09:45:00,Chicago PMI,-2,20,39,39,43,43
1652,2010-03-31 10:00:00,Factory Orders m/m,2,18,26,26,30,30
1653,2010-03-31 10:30:00,Crude Oil Inventories,0,11,11,11,15,15
1654,2010-04-01 01:00:00,Total Vehicle Sales,1,6,15,15,15,15
1655,2010-04-01 08:30:00,Unemployment Claims,0,29,29,48,89,114
1656,2010-04-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,3,12,40,83,83,83
1657,2010-04-01 10:30:00,Natural Gas Storage,0,32,50,75,75,75
1658,2010-04-02 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,0,9,9,9,9,9
1659,2010-04-05 10:00:00,Pending Home Sales m/m_ISM Non-Manufacturing PMI,3,6,6,6,6,6
1660,2010-04-07 10:30:00,Crude Oil Inventories,0,6,7,15,21,21
1661,2010-04-07 15:00:00,Consumer Credit m/m,0,2,2,2,2,2
1662,2010-04-08 08:30:00,Unemployment Claims,-3,29,29,48,62,62
1663,2010-04-08 10:30:00,Natural Gas Storage,0,19,19,19,19,19
1664,2010-04-09 10:00:00,Final Wholesale Inventories m/m,-2,32,32,52,52,52
1665,2010-04-12 14:00:00,Federal Budget Balance,0,9,15,15,15,16
1666,2010-04-13 08:30:00,Trade Balance_Import Prices m/m,-5,30,32,32,32,32
1667,2010-04-13 10:00:00,IBD/TIPP Economic Optimism,1,8,8,8,13,16
1668,2010-04-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,9,35,35,35,68,73
1669,2010-04-14 10:00:00,Business Inventories m/m,-4,15,24,58,58,58
1670,2010-04-14 10:30:00,Crude Oil Inventories,0,19,48,53,53,53
1671,2010-04-15 08:29:00,Empire State Manufacturing Index,2,25,25,32,46,46
1672,2010-04-15 08:30:00,Unemployment Claims,-3,25,25,32,46,46
1673,2010-04-15 09:00:00,TIC Long-Term Purchases,0,8,8,29,32,32
1674,2010-04-15 09:15:00,Capacity Utilization Rate_Industrial Production m/m,2,10,19,34,34,34
1675,2010-04-15 10:00:00,Philly Fed Manufacturing Index,3,16,27,30,30,30
1676,2010-04-15 10:30:00,Natural Gas Storage,0,14,17,17,17,17
1677,2010-04-15 13:00:00,NAHB Housing Market Index,1,6,6,13,18,18
1678,2010-04-16 08:30:00,Building Permits_Housing Starts,10,5,5,13,14,14
1679,2010-04-16 09:55:00,Prelim UoM Consumer Sentiment,0,31,32,32,32,32
1680,2010-04-19 10:00:00,CB Leading Index m/m,2,20,20,20,20,24
1681,2010-04-21 10:30:00,Crude Oil Inventories,0,12,12,12,21,21
1682,2010-04-22 08:30:00,Unemployment Claims_PPI m/m_Core PPI m/m,3,2,2,3,3,3
1683,2010-04-22 10:00:00,Existing Home Sales_HPI m/m,2,48,48,48,48,48
1684,2010-04-22 10:30:00,Natural Gas Storage,0,21,22,22,30,34
1685,2010-04-23 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,6,5,5,39,82,82
1686,2010-04-23 10:00:00,New Home Sales,6,34,72,77,77,90
1687,2010-04-27 09:00:00,S&P/CS Composite-20 HPI y/y,-2,13,28,55,55,55
1688,2010-04-27 09:59:00,Richmond Manufacturing Index,1,26,41,41,41,41
1689,2010-04-27 10:00:00,CB Consumer Confidence,3,26,41,41,41,41
1690,2010-04-28 10:30:00,Crude Oil Inventories,0,31,31,31,31,31
1691,2010-04-28 14:14:00,Federal Funds Rate,0,38,38,54,60,60
1692,2010-04-29 08:30:00,Unemployment Claims,-3,8,8,8,8,8
1693,2010-04-29 10:30:00,Natural Gas Storage,0,12,12,25,25,25
1694,2010-04-30 08:30:00,Advance GDP q/q_Advance GDP Price Index q/q_Employment Cost Index q/q,-6,15,25,25,25,25
1695,2010-04-30 09:45:00,Chicago PMI,2,2,2,2,2,2
1696,2010-04-30 09:55:00,Revised UoM Consumer Sentiment,2,3,4,4,4,4
1697,2010-05-03 01:00:00,Total Vehicle Sales,-1,2,13,21,21,21
1698,2010-05-03 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,2,4,4,4,4,4
1699,2010-05-03 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,4,6,6,6,6,6
1700,2010-05-04 10:00:00,Pending Home Sales m/m_Factory Orders m/m,7,12,12,12,12,12
1701,2010-05-05 08:15:00,ADP Non-Farm Employment Change,3,10,10,10,10,10
1702,2010-05-05 10:00:00,ISM Non-Manufacturing PMI,-3,13,16,46,46,46
1703,2010-05-05 10:30:00,Crude Oil Inventories,0,28,28,58,58,58
1704,2010-05-06 08:30:00,Unemployment Claims_Prelim Nonfarm Productivity q/q_Prelim Unit Labor Costs q/q,-8,18,18,46,46,46
1705,2010-05-06 10:30:00,Natural Gas Storage,0,2,2,12,12,12
1706,2010-05-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,1,31,31,31,51,66
1707,2010-05-07 15:00:00,Consumer Credit m/m,2,4,14,28,28,28
1708,2010-05-11 07:30:00,NFIB Small Business Index,1,17,31,55,70,70
1709,2010-05-11 10:00:00,IBD/TIPP Economic Optimism_Final Wholesale Inventories m/m,1,9,9,9,24,24
1710,2010-05-12 08:30:00,Trade Balance,0,6,21,36,36,36
1711,2010-05-12 10:30:00,Crude Oil Inventories,0,6,6,6,6,6
1712,2010-05-12 14:00:00,Federal Budget Balance,-1,17,17,17,17,17
1713,2010-05-13 08:30:00,Unemployment Claims_Import Prices m/m,-2,7,7,7,19,19
1714,2010-05-13 10:30:00,Natural Gas Storage,0,18,25,25,25,30
1715,2010-05-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m,6,51,51,51,51,51
1716,2010-05-14 09:15:00,Capacity Utilization Rate_Industrial Production m/m,4,24,24,24,24,24
1717,2010-05-14 09:55:00,Prelim UoM Consumer Sentiment,3,19,19,19,19,19
1718,2010-05-14 10:00:00,Business Inventories m/m,2,31,31,31,31,31
1719,2010-05-17 08:30:00,Empire State Manufacturing Index,-2,22,57,75,75,75
1720,2010-05-17 09:00:00,TIC Long-Term Purchases,3,36,54,54,54,54
1721,2010-05-17 13:00:00,NAHB Housing Market Index,1,35,46,77,78,78
1722,2010-05-18 08:30:00,PPI m/m_Core PPI m/m_Building Permits_Housing Starts,-6,20,30,30,30,30
1723,2010-05-19 08:30:00,Core CPI m/m_CPI m/m,-6,83,83,121,121,121
1724,2010-05-19 10:30:00,Crude Oil Inventories,0,7,7,7,7,41
1725,2010-05-20 08:30:00,Unemployment Claims,-3,56,71,71,71,71
1726,2010-05-20 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m,-5,16,16,40,40,160
1727,2010-05-20 10:30:00,Natural Gas Storage,0,8,40,43,163,222
1728,2010-05-24 10:00:00,Existing Home Sales,3,32,38,61,66,66
1729,2010-05-25 09:00:00,S&P/CS Composite-20 HPI y/y,-2,40,67,79,103,103
1730,2010-05-25 09:59:00,Richmond Manufacturing Index,1,13,13,37,37,37
1731,2010-05-25 10:00:00,CB Consumer Confidence_HPI m/m,3,13,13,37,37,37
1732,2010-05-26 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,4,0,0,0,0,0
1733,2010-05-26 10:00:00,New Home Sales,6,1,1,1,1,1
1734,2010-05-26 10:30:00,Crude Oil Inventories,0,18,18,18,18,18
1735,2010-05-27 08:30:00,Unemployment Claims_Prelim GDP q/q_Prelim GDP Price Index q/q,-6,8,11,14,89,130
1736,2010-05-27 10:30:00,Natural Gas Storage,0,45,79,120,134,141
1737,2010-05-28 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-2,15,26,26,26,26
1738,2010-05-28 09:45:00,Chicago PMI,-2,34,34,34,42,42
1739,2010-05-28 09:55:00,Revised UoM Consumer Sentiment,0,14,14,14,22,22
1740,2010-06-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,5,119,119,119,119,119
1741,2010-06-02 01:00:00,Total Vehicle Sales,1,15,26,28,45,45
1742,2010-06-02 10:00:00,Pending Home Sales m/m,6,12,12,24,61,61
1743,2010-06-03 08:15:00,ADP Non-Farm Employment Change,0,5,12,12,12,12
1744,2010-06-03 08:30:00,Unemployment Claims_Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,2,21,21,21,21,21
1745,2010-06-03 10:00:00,Factory Orders m/m_ISM Non-Manufacturing PMI,0,2,2,2,2,2
1746,2010-06-03 10:30:00,Natural Gas Storage,0,8,14,14,14,14
1747,2010-06-03 11:00:00,Crude Oil Inventories,0,8,8,8,8,8
1748,2010-06-04 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,4,45,45,56,56,56
1749,2010-06-07 15:00:00,Consumer Credit m/m,-1,5,5,5,5,5
1750,2010-06-08 07:30:00,NFIB Small Business Index,1,10,20,20,20,50
1751,2010-06-08 10:00:00,IBD/TIPP Economic Optimism,-1,8,10,69,69,69
1752,2010-06-09 10:00:00,Final Wholesale Inventories m/m,0,14,30,40,40,40
1753,2010-06-09 10:30:00,Crude Oil Inventories,0,27,37,37,37,37
1754,2010-06-10 08:30:00,Trade Balance_Unemployment Claims,-6,28,57,80,80,80
1755,2010-06-10 10:30:00,Natural Gas Storage,0,13,15,15,15,15
1756,2010-06-10 14:00:00,Federal Budget Balance,0,7,12,35,35,35
1757,2010-06-11 08:30:00,Core Retail Sales m/m_Retail Sales m/m,0,13,13,27,27,27
1758,2010-06-11 09:55:00,Prelim UoM Consumer Sentiment,3,14,14,14,14,14
1759,2010-06-11 10:00:00,Business Inventories m/m,0,20,20,20,20,20
1760,2010-06-15 08:30:00,Import Prices m/m_Empire State Manufacturing Index,2,18,35,35,64,74
1761,2010-06-15 09:00:00,TIC Long-Term Purchases,3,21,21,31,60,60
1762,2010-06-15 10:00:00,NAHB Housing Market Index,-1,7,30,59,59,66
1763,2010-06-16 08:30:00,PPI m/m_Core PPI m/m_Building Permits_Housing Starts,0,24,34,61,73,73
1764,2010-06-16 09:15:00,Capacity Utilization Rate_Industrial Production m/m,0,18,33,42,45,45
1765,2010-06-16 10:30:00,Crude Oil Inventories,0,22,40,40,40,40
1766,2010-06-17 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m_Current Account,1,28,51,56,56,56
1767,2010-06-17 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m,-2,27,27,27,27,27
1768,2010-06-17 10:30:00,Natural Gas Storage,0,5,5,5,5,24
1769,2010-06-22 09:59:00,Richmond Manufacturing Index,1,12,12,41,41,41
1770,2010-06-22 10:00:00,Existing Home Sales_HPI m/m,-3,12,12,41,41,41
