,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
1402,6.5%,JPY,2012-09-03 18:50:00,9.4%,worse,Low,Monetary Base y/y,8.6%,,36
1403,0.5%,NZD,2012-09-03 20:00:00,,,Low,ANZ Commodity Prices m/m,-0.4%,,36
1404,-11.8B,AUD,2012-09-03 20:30:00,-12.3B,better,Medium,Current Account,-13.0B,better,36
1405,-1.2%,JPY,2012-09-03 20:30:00,-0.3%,worse,Medium,Average Cash Earnings y/y,-0.4%,better,36
1406,0.81|2.8,JPY,2012-09-03 22:45:00,,,Low,10-y Bond Auction,0.77|2.6,,36
1407,3.50%,AUD,2012-09-03 23:30:00,3.50%,,High,Cash Rate,3.50%,,36
1408,,AUD,2012-09-03 23:30:00,,,High,RBA Rate Statement,,,36
1409,-0.1%,CHF,2012-09-04 00:45:00,0.2%,worse,Medium,GDP q/q,0.5%,worse,36
1410,38.2K,EUR,2012-09-04 02:00:00,,,Medium,Spanish Unemployment Change,-27.8K,,36
1411,49.0,GBP,2012-09-04 03:30:00,50.1,worse,High,Construction PMI,50.9,,36
1412,0.4%,EUR,2012-09-04 04:00:00,0.3%,better,Low,PPI m/m,-0.5%,,36
1413,51.5,USD,2012-09-04 08:00:00,51.9,worse,Low,Final Manufacturing PMI,51.9,,36
1414,53.0,CAD,2012-09-04 08:30:00,,,Low,Manufacturing PMI,53.1,,36
1415,49.6,USD,2012-09-04 09:00:00,50.0,worse,High,ISM Manufacturing PMI,49.8,,36
1416,-0.9%,USD,2012-09-04 09:00:00,0.4%,worse,Low,Construction Spending m/m,0.4%,,36
1417,54.0,USD,2012-09-04 09:00:00,46.4,better,Low,ISM Manufacturing Prices,39.5,,36
1418,6.4%,NZD,2012-09-04 09:30:00,,,Low,GDT Price Index,8.0%,,36
1419,53.7,GBP,2012-09-04 09:37:00,51.3,better,High,Services PMI,51.0,,36
1420,14.5M,USD,2012-09-04 00:00:00,14.1M,better,Low,Total Vehicle Sales,14.1M,,36
1421,1.1%,GBP,2012-09-04 18:01:00,,,Low,BRC Shop Price Index y/y,1.0%,,36
1422,42.4,AUD,2012-09-04 18:29:00,,,Medium,AIG Services Index,46.5,,36
1423,0.6%,AUD,2012-09-04 20:30:00,0.8%,worse,High,GDP q/q,1.4%,better,36
1424,52.0,CNY,2012-09-04 21:30:00,,,Low,Caixin Services PMI,53.1,,36
1425,,CHF,2012-09-05 02:00:00,,,Medium,Gov Board Member Danthine Speaks,,,36
1426,0.0%,CHF,2012-09-05 02:15:00,0.1%,worse,High,CPI m/m,-0.5%,,36
1427,44.0,EUR,2012-09-05 02:15:00,,,Low,Spanish Services PMI,43.7,,36
1428,44.0,EUR,2012-09-05 02:45:00,43.3,better,Low,Italian Services PMI,43.0,,36
1429,49.2,EUR,2012-09-05 02:50:00,50.2,worse,Low,French Final Services PMI,50.2,,36
1430,48.3,EUR,2012-09-05 02:55:00,48.3,,Low,German Final Services PMI,48.3,,36
1431,47.2,EUR,2012-09-05 03:00:00,47.5,,Low,Final Services PMI,47.5,,36
1432,-0.2%,EUR,2012-09-05 04:00:00,-0.2%,,Medium,Retail Sales m/m,0.1%,,36
1433,1.42|1.1,EUR,2012-09-05 04:35:00,,,Medium,German 10-y Bond Auction,1.42|1.8,,36
1434,2.95|1.5,GBP,2012-09-05 04:36:00,,,Low,30-y Bond Auction,3.22|2.2,,36
1435,2.2%,USD,2012-09-05 07:30:00,1.8%,worse,Medium,Revised Nonfarm Productivity q/q,1.6%,,36
1436,1.5%,USD,2012-09-05 07:30:00,1.5%,,Low,Revised Unit Labor Costs q/q,1.7%,,36
1437,,CAD,2012-09-05 08:00:00,,,High,BOC Rate Statement,,,36
1438,1.00%,CAD,2012-09-05 08:00:00,1.00%,,High,Overnight Rate,1.00%,,36
1439,-8.8K,AUD,2012-09-05 20:30:00,5.1K,worse,High,Employment Change,11.7K,worse,36
1440,5.1%,AUD,2012-09-05 20:30:00,5.3%,better,High,Unemployment Rate,5.2%,,36
1441,,JPY,2012-09-05 22:40:00,,,Medium,BOJ Gov Shirakawa Speaks,,,36
1442,1.90|4.5,JPY,2012-09-05 22:45:00,,,Low,30-y Bond Auction,1.85|4.1,,36
1443,-0.4%,GBP,2012-09-06 02:00:00,0.3%,worse,Medium,Halifax HPI m/m,-0.7%,,36
1444,-0.2%,EUR,2012-09-06 04:00:00,-0.2%,,Low,Revised GDP q/q,-0.2%,,36
1445,2.21|2.1,EUR,2012-09-06 04:01:00,,,Medium,French 10-y Bond Auction,2.53|1.9,,36
1446,0.5%,EUR,2012-09-06 05:00:00,0.3%,better,Medium,German Factory Orders m/m,-1.6%,,36
1447,375B,GBP,2012-09-06 06:00:00,375B,,High,Asset Purchase Facility,375B,,36
1448,0.50%,GBP,2012-09-06 06:00:00,0.50%,,High,Official Bank Rate,0.50%,,36
1449,-36.9%,USD,2012-09-06 06:30:00,,,Low,Challenger Job Cuts y/y,-44.5%,,36
1450,0.75%,EUR,2012-09-06 06:45:00,0.75%,,High,Main Refinancing Rate,0.75%,,36
1451,201K,USD,2012-09-06 07:15:00,142K,better,High,ADP Non-Farm Employment Change,173K,better,36
1452,,EUR,2012-09-06 07:30:00,,,High,ECB Press Conference,,,36
1453,365K,USD,2012-09-06 07:30:00,369K,,High,Unemployment Claims,377K,,36
1454,53.7,USD,2012-09-06 09:00:00,52.5,better,High,ISM Non-Manufacturing PMI,52.6,,36
1455,28B,USD,2012-09-06 09:30:00,40B,,Low,Natural Gas Storage,66B,,36
1456,-7.4M,USD,2012-09-06 10:00:00,-4.9M,,Medium,Crude Oil Inventories,3.8M,,36
1457,,EUR,2012-09-06 11:30:00,,,High,ECB President Draghi Speaks,,,36
1458,32.2,AUD,2012-09-06 18:30:00,,,Low,AIG Construction Index,32.6,,36
1459,-0.56B,AUD,2012-09-06 20:30:00,-0.30B,worse,High,Trade Balance,-0.23B,worse,36
1460,91.8%,JPY,2012-09-07 00:00:00,91.7%,,Low,Leading Indicators,93.2%,better,36
1461,2.9%,CHF,2012-09-07 00:45:00,2.9%,,Low,Unemployment Rate,2.9%,,36
1462,16.1B,EUR,2012-09-07 01:00:00,15.5B,better,Low,German Trade Balance,16.3B,,36
1463,-85.5B,EUR,2012-09-07 01:45:00,,,Low,French Gov Budget Balance,-56.7B,,36
1464,-4.3B,EUR,2012-09-07 01:45:00,-5.7B,better,Low,French Trade Balance,-6.1B,,36
1465,418B,CHF,2012-09-07 02:00:00,,,High,Foreign Currency Reserves,409B,,36
1466,3.2%,GBP,2012-09-07 03:30:00,2.1%,better,High,Manufacturing Production m/m,-2.9%,,36
1467,2.0%,GBP,2012-09-07 03:30:00,1.6%,better,High,PPI Input m/m,0.4%,worse,36
1468,3.2%,GBP,2012-09-07 03:30:00,,,Medium,Consumer Inflation Expectations,3.7%,,36
1469,2.9%,GBP,2012-09-07 03:30:00,1.6%,better,Low,Industrial Production m/m,-2.4%,better,36
1470,0.5%,GBP,2012-09-07 03:30:00,0.2%,better,Low,PPI Output m/m,0.1%,,36
1471,1.3%,EUR,2012-09-07 05:00:00,0.1%,better,Medium,German Industrial Production m/m,-0.4%,better,36
1472,-2.3%,CAD,2012-09-07 07:30:00,-1.5%,worse,High,Building Permits m/m,0.0%,better,36
1473,34.3K,CAD,2012-09-07 07:30:00,9.9K,better,High,Employment Change,-30.4K,,36
1474,7.3%,CAD,2012-09-07 07:30:00,7.3%,,High,Unemployment Rate,7.3%,,36
1475,-0.4%,CAD,2012-09-07 07:30:00,0.0%,better,Medium,Labor Productivity q/q,0.0%,better,36
1476,96K,USD,2012-09-07 07:30:00,123K,worse,High,Non-Farm Employment Change,141K,worse,36
1477,8.1%,USD,2012-09-07 07:30:00,8.3%,better,High,Unemployment Rate,8.3%,,36
1478,0.0%,USD,2012-09-07 07:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.1%,,36
1479,62.5,CAD,2012-09-07 09:00:00,61.2,better,High,Ivey PMI,62.8,,36
1480,0.2%,GBP,2012-09-07 09:00:00,,,Medium,NIESR GDP Estimate,0.3%,better,36
1481,,CAD,2012-09-07 10:40:00,,,Medium,BOC Gov Carney Speaks,,,36
1482,,GBP,2012-09-08 06:15:00,,,Medium,MPC Member Dale Speaks,,,36
1483,2.0%,CNY,2012-09-08 20:30:00,2.0%,,High,CPI y/y,1.8%,,36
1484,-3.5%,CNY,2012-09-08 20:30:00,-3.2%,worse,Medium,PPI y/y,-2.9%,,36
1485,0.7%,EUR,2012-08-27 01:00:00,0.8%,worse,Low,German Import Prices m/m,-1.5%,,35
1486,,GBP,2012-08-27 00:00:00,,,Non-Economic,Bank Holiday,,,35
1487,102.3,EUR,2012-08-27 03:00:00,102.7,worse,High,German Ifo Business Climate,103.2,,35
1488,,USD,2012-08-27 11:15:00,,,Medium,FOMC Member Pianalto Speaks,,,35
1489,-5.6%,AUD,2012-08-27 19:55:00,,,Medium,HIA New Home Sales m/m,2.8%,,35
1490,1.55,CHF,2012-08-28 01:00:00,,,Low,UBS Consumption Indicator,1.59,,35
1491,5.9,EUR,2012-08-28 01:00:00,5.8,,Medium,German GfK Consumer Climate,5.9,,35
1492,4.07M,CHF,2012-08-28 02:15:00,4.04M,better,Medium,Employment Level,4.05M,,35
1493,3.8%,EUR,2012-08-28 03:00:00,3.3%,better,Medium,M3 Money Supply y/y,3.2%,,35
1494,0.1%,EUR,2012-08-28 03:00:00,-0.1%,better,Low,Private Loans y/y,-0.2%,,35
1495,-4.9%,CAD,2012-08-28 07:30:00,,,Low,Corporate Profits q/q,0.1%,,35
1496,0.5%,USD,2012-08-28 08:00:00,-0.3%,better,Medium,S&P/CS Composite-20 HPI y/y,-0.7%,,35
1497,-9,USD,2012-08-28 08:59:00,-11,better,Low,Richmond Manufacturing Index,-17,,35
1498,60.6,USD,2012-08-28 09:00:00,65.8,worse,High,CB Consumer Confidence,65.4,worse,35
1499,-0.2%,AUD,2012-08-28 20:30:00,0.6%,worse,Medium,Construction Work Done q/q,7.8%,better,35
1500,0.3%,EUR,2012-08-29 00:00:00,0.1%,better,Medium,German Prelim CPI m/m,0.4%,,35
1501,1.57,CHF,2012-08-29 02:00:00,1.51,,Medium,KOF Economic Barometer,1.41,,35
1502,0.4%,EUR,2012-08-29 03:00:00,-0.1%,better,Low,Italian Retail Sales m/m,0.1%,better,35
1503,0.9%,CAD,2012-08-29 07:30:00,2.1%,worse,Medium,RMPI m/m,-4.1%,,35
1504,-0.5%,CAD,2012-08-29 07:30:00,0.3%,worse,Low,IPPI m/m,-0.3%,,35
1505,1.7%,USD,2012-08-29 07:30:00,1.7%,,High,Prelim GDP q/q,1.5%,,35
1506,1.6%,USD,2012-08-29 07:30:00,1.6%,,Low,Prelim GDP Price Index q/q,1.6%,,35
1507,2.4%,USD,2012-08-29 09:00:00,1.1%,better,High,Pending Home Sales m/m,-1.4%,,35
1508,3.8M,USD,2012-08-29 09:30:00,-1.1M,,Medium,Crude Oil Inventories,-5.4M,,35
1509,,USD,2012-08-29 13:00:00,,,Medium,Beige Book,,,35
1510,2.0%,NZD,2012-08-29 17:45:00,,,Medium,Building Consents m/m,5.9%,,35
1511,-0.8%,JPY,2012-08-29 18:50:00,-0.1%,worse,Medium,Retail Sales y/y,0.2%,,35
1512,19.5,NZD,2012-08-29 20:00:00,,,High,ANZ Business Confidence,15.1,,35
1513,-17.3%,AUD,2012-08-29 20:30:00,-4.8%,worse,High,Building Approvals m/m,-1.0%,better,35
1514,3.4%,AUD,2012-08-29 20:30:00,2.7%,better,High,Private Capital Expenditure q/q,7.7%,better,35
1515,2.7%,EUR,2012-08-30 02:00:00,2.4%,better,Low,Spanish Flash CPI y/y,2.2%,,35
1516,9K,EUR,2012-08-30 02:55:00,7K,worse,Medium,German Unemployment Change,9K,worse,35
1517,44.4,EUR,2012-08-30 03:10:00,,,Low,Retail PMI,46.4,,35
1518,0.9B,GBP,2012-08-30 03:30:00,0.9B,,Medium,Net Lending to Individuals m/m,-0.1B,worse,35
1519,0.5%,GBP,2012-08-30 03:30:00,0.4%,,Low,M4 Money Supply m/m,-1.6%,,35
1520,47K,GBP,2012-08-30 03:30:00,47K,,Low,Mortgage Approvals,44K,,35
1521,5.82|1.4,EUR,2012-08-30 04:19:00,,,High,Italian 10-y Bond Auction,5.96|1.3,,35
1522,-16.0B,CAD,2012-08-30 07:30:00,-15.2B,worse,Medium,Current Account,-10.2B,,35
1523,374K,USD,2012-08-30 07:30:00,370K,,High,Unemployment Claims,374K,,35
1524,0.0%,USD,2012-08-30 07:30:00,0.1%,worse,Medium,Core PCE Price Index m/m,0.2%,,35
1525,0.4%,USD,2012-08-30 07:30:00,0.4%,,Medium,Personal Spending m/m,0.0%,,35
1526,0.3%,USD,2012-08-30 07:30:00,0.4%,worse,Low,Personal Income m/m,0.3%,worse,35
1527,66B,USD,2012-08-30 09:30:00,65B,,Low,Natural Gas Storage,47B,,35
1528,,All,2012-08-30 00:00:00,,,Medium,Jackson Hole Symposium,,,35
1529,-29,GBP,2012-08-30 18:01:00,-27,worse,Medium,GfK Consumer Confidence,-29,,35
1530,47.7,JPY,2012-08-30 18:15:00,,,Low,Final Manufacturing PMI,47.9,,35
1531,1.7%,JPY,2012-08-30 18:30:00,1.2%,better,Medium,Household Spending y/y,1.6%,,35
1532,-0.5%,JPY,2012-08-30 18:30:00,-0.6%,better,Medium,Tokyo Core CPI y/y,-0.6%,,35
1533,-0.3%,JPY,2012-08-30 18:30:00,-0.3%,,Low,National Core CPI y/y,-0.2%,,35
1534,4.3%,JPY,2012-08-30 18:30:00,4.3%,,Low,Unemployment Rate,4.3%,,35
1535,-1.2%,JPY,2012-08-30 18:50:00,1.7%,worse,Medium,Prelim Industrial Production m/m,0.4%,better,35
1536,0.2%,AUD,2012-08-30 20:30:00,0.4%,worse,Medium,Private Sector Credit m/m,0.3%,,35
1537,-9.6%,JPY,2012-08-31 00:00:00,-9.9%,,Low,Housing Starts y/y,-0.2%,,35
1538,-0.9%,EUR,2012-08-31 01:00:00,0.2%,worse,Medium,German Retail Sales m/m,0.5%,better,35
1539,1.3%,GBP,2012-08-31 01:00:00,0.1%,better,Medium,Nationwide HPI m/m,-0.8%,,35
1540,10.7%,EUR,2012-08-31 03:00:00,10.9%,better,Low,Italian Monthly Unemployment Rate,10.7%,better,35
1541,10.6%,EUR,2012-08-31 03:00:00,10.6%,,Low,Italian Quarterly Unemployment Rate,10.1%,worse,35
1542,2.6%,EUR,2012-08-31 04:00:00,2.5%,better,Medium,CPI Flash Estimate y/y,2.4%,,35
1543,11.3%,EUR,2012-08-31 04:00:00,11.3%,,Medium,Unemployment Rate,11.3%,worse,35
1544,0.4%,EUR,2012-08-31 04:00:00,0.3%,better,Low,Italian Prelim CPI m/m,0.1%,better,35
1545,0.2%,CAD,2012-08-31 07:30:00,0.1%,better,High,GDP m/m,0.1%,,35
1546,53.0,USD,2012-08-31 08:45:00,53.6,worse,Medium,Chicago PMI,53.7,,35
1547,74.3,USD,2012-08-31 08:55:00,73.7,better,Medium,Revised UoM Consumer Sentiment,73.6,,35
1548,3.6%,USD,2012-08-31 08:55:00,,,Low,Revised UoM Inflation Expectations,3.6%,,35
1549,,USD,2012-08-31 09:00:00,,,High,Fed Chairman Bernanke Speaks,,,35
1550,2.8%,USD,2012-08-31 09:00:00,1.7%,better,Medium,Factory Orders m/m,-0.5%,,35
1551,,GBP,2012-08-31 12:10:00,,,Low,MPC Member Posen Speaks,,,35
1552,,All,2012-08-31 00:00:00,,,Medium,Jackson Hole Symposium,,,35
1553,49.2,CNY,2012-08-31 20:00:00,49.8,worse,High,Manufacturing PMI,50.1,,35
1554,,All,2012-09-01 00:00:00,,,Medium,Jackson Hole Symposium,,,35
1555,-2.4%,GBP,2012-08-19 18:01:00,,,Medium,Rightmove HPI m/m,-1.7%,,34
1556,,EUR,2012-08-20 05:00:00,,,Low,German Buba Monthly Report,,,34
1557,-3.4%,NZD,2012-08-20 17:45:00,,,Low,Visitor Arrivals m/m,2.3%,worse,34
1558,,AUD,2012-08-20 20:30:00,,,High,Monetary Policy Meeting Minutes,,,34
1559,2.3%,NZD,2012-08-20 22:00:00,,,High,Inflation Expectations q/q,2.4%,,34
1560,0.1%,NZD,2012-08-20 22:00:00,,,Low,Credit Card Spending y/y,3.9%,worse,34
1561,0.2%,JPY,2012-08-20 23:30:00,0.3%,,Low,All Industries Activity m/m,-0.2%,,34
1562,-1.8B,GBP,2012-08-21 03:30:00,-2.7B,worse,High,Public Sector Net Borrowing,12.2B,,34
1563,-21,GBP,2012-08-21 05:00:00,-8,worse,Medium,CBI Industrial Order Expectations,-6,,34
1564,,USD,2012-08-21 07:00:00,,,Medium,FOMC Member Lockhart Speaks,,,34
1565,-0.1%,CAD,2012-08-21 07:30:00,0.3%,worse,Medium,Wholesale Sales m/m,-0.3%,worse,34
1566,,CAD,2012-08-21 12:00:00,,,Low,Gov Council Member Cote Speaks,,,34
1567,-0.33T,JPY,2012-08-21 18:50:00,-0.46T,better,Medium,Trade Balance,-0.32T,,34
1568,0.5%,AUD,2012-08-21 19:30:00,,,Medium,MI Leading Index m/m,0.9%,better,34
1569,-0.4%,CAD,2012-08-22 07:30:00,0.3%,worse,High,Core Retail Sales m/m,0.4%,worse,34
1570,-0.4%,CAD,2012-08-22 07:30:00,0.2%,worse,Medium,Retail Sales m/m,0.2%,worse,34
1571,4.47M,USD,2012-08-22 08:20:00,4.52M,worse,High,Existing Home Sales,4.37M,,34
1572,-5.4M,USD,2012-08-22 09:30:00,0.1M,,Medium,Crude Oil Inventories,-3.7M,,34
1573,,CAD,2012-08-22 10:00:00,,,High,BOC Gov Carney Speaks,,,34
1574,,USD,2012-08-22 13:00:00,,,High,FOMC Meeting Minutes,,,34
1575,0.7%,CNY,2012-08-22 21:00:00,,,Low,CB Leading Index m/m,0.0%,worse,34
1576,47.8,CNY,2012-08-22 21:30:00,,,High,Caixin Flash Manufacturing PMI,49.3,,34
1577,2.92B,CHF,2012-08-23 01:00:00,2.10B,better,Medium,Trade Balance,2.19B,worse,34
1578,0.3%,EUR,2012-08-23 01:00:00,0.3%,,Low,German Final GDP q/q,0.3%,,34
1579,46.2,EUR,2012-08-23 02:00:00,43.7,better,Medium,French Flash Manufacturing PMI,43.4,,34
1580,50.2,EUR,2012-08-23 02:00:00,50.0,,Medium,French Flash Services PMI,50.0,,34
1581,45.1,EUR,2012-08-23 02:30:00,43.5,better,High,German Flash Manufacturing PMI,43.0,,34
1582,48.3,EUR,2012-08-23 02:30:00,50.1,worse,Medium,German Flash Services PMI,50.3,better,34
1583,45.3,EUR,2012-08-23 03:00:00,44.2,better,Medium,Flash Manufacturing PMI,44.0,,34
1584,47.5,EUR,2012-08-23 03:00:00,47.7,,Medium,Flash Services PMI,47.9,,34
1585,28.4K,GBP,2012-08-23 03:30:00,28.2K,,Medium,High Street Lending,25.9K,,34
1586,-3,GBP,2012-08-23 05:00:00,16,worse,Medium,CBI Realized Sales,11,,34
1587,372K,USD,2012-08-23 07:30:00,365K,worse,High,Unemployment Claims,368K,,34
1588,51.9,USD,2012-08-23 08:00:00,51.3,better,Medium,Flash Manufacturing PMI,51.4,worse,34
1589,-25,EUR,2012-08-23 09:00:00,-22,worse,Low,Consumer Confidence,-22,,34
1590,372K,USD,2012-08-23 09:00:00,363K,better,High,New Home Sales,359K,better,34
1591,0.7%,USD,2012-08-23 09:00:00,0.6%,better,Low,HPI m/m,0.6%,worse,34
1592,47B,USD,2012-08-23 09:30:00,40B,,Low,Natural Gas Storage,20B,,34
1593,15M,NZD,2012-08-23 17:45:00,-15M,better,Low,Trade Balance,287M,worse,34
1594,,AUD,2012-08-23 18:30:00,,,High,RBA Gov Stevens Speaks,,,34
1595,-0.2%,JPY,2012-08-23 18:50:00,-0.2%,,Low,SPPI y/y,-0.4%,worse,34
1596,0.2%,AUD,2012-08-23 19:00:00,,,Medium,CB Leading Index m/m,0.3%,worse,34
1597,,JPY,2012-08-24 02:15:00,,,Medium,BOJ Gov Shirakawa Speaks,,,34
1598,-0.5%,GBP,2012-08-24 03:30:00,-0.5%,,High,Second Estimate GDP q/q,-0.7%,,34
1599,-1.5%,GBP,2012-08-24 03:30:00,2.8%,worse,Medium,Prelim Business Investment q/q,1.9%,worse,34
1600,-0.1%,GBP,2012-08-24 03:30:00,0.0%,worse,Low,Index of Services 3m/3m,0.4%,worse,34
1601,-0.4%,USD,2012-08-24 07:30:00,0.5%,worse,High,Core Durable Goods Orders m/m,-2.2%,worse,34
1602,4.2%,USD,2012-08-24 07:30:00,2.6%,better,Medium,Durable Goods Orders m/m,1.6%,,34
1603,-11.8,EUR,2012-08-24 08:00:00,-11.6,,Medium,Belgian NBB Business Climate,-11.3,,34
1604,0.2%,NZD,2012-08-12 17:52:00,,,Low,FPI m/m,1.4%,,33
1605,0.3%,JPY,2012-08-12 18:50:00,0.6%,worse,Medium,Prelim GDP q/q,1.2%,better,33
1606,-1.1%,JPY,2012-08-12 18:50:00,-0.8%,worse,Low,Prelim GDP Price Index y/y,-1.3%,worse,33
1607,0.3%,EUR,2012-08-13 01:00:00,0.0%,better,Low,German WPI m/m,-1.1%,,33
1608,0.9%,NZD,2012-08-13 17:45:00,1.0%,,High,Core Retail Sales q/q,-1.4%,better,33
1609,1.3%,NZD,2012-08-13 17:45:00,0.7%,better,Medium,Retail Sales q/q,-0.6%,better,33
1610,-24%,GBP,2012-08-13 18:01:00,-23%,worse,Medium,RICS House Price Balance,-22%,,33
1611,,JPY,2012-08-13 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,33
1612,0.1%,JPY,2012-08-13 18:50:00,-0.3%,better,Medium,Tertiary Industry Activity m/m,0.9%,better,33
1613,4,AUD,2012-08-13 20:30:00,,,Medium,NAB Business Confidence,-3,,33
1614,-0.8%,AUD,2012-08-13 20:30:00,,,Medium,New Motor Vehicle Sales m/m,-1.0%,worse,33
1615,0.0%,EUR,2012-08-14 00:30:00,-0.1%,better,Medium,French Prelim GDP q/q,0.0%,,33
1616,-0.4%,EUR,2012-08-14 00:30:00,-0.2%,worse,Low,French Final CPI m/m,0.0%,,33
1617,0.3%,EUR,2012-08-14 01:00:00,0.2%,better,Medium,German Prelim GDP q/q,0.5%,,33
1618,-0.1%,EUR,2012-08-14 01:45:00,-0.1%,,Medium,French Prelim Private Payrolls q/q,0.1%,,33
1619,-0.3%,CHF,2012-08-14 02:15:00,-0.2%,worse,Medium,PPI m/m,-0.3%,,33
1620,2.6%,GBP,2012-08-14 03:30:00,2.3%,better,High,CPI y/y,2.4%,,33
1621,3.2%,GBP,2012-08-14 03:30:00,2.8%,better,Medium,RPI y/y,2.8%,,33
1622,2.3%,GBP,2012-08-14 03:30:00,2.1%,better,Low,Core CPI y/y,2.1%,,33
1623,2.3%,GBP,2012-08-14 03:30:00,2.7%,worse,Low,ONS HPI y/y,2.3%,,33
1624,-25.5,EUR,2012-08-14 04:00:00,-19.4,worse,High,German ZEW Economic Sentiment,-19.6,,33
1625,-0.2%,EUR,2012-08-14 04:00:00,-0.2%,,Medium,Flash GDP q/q,0.0%,,33
1626,-0.6%,EUR,2012-08-14 04:00:00,-0.5%,worse,Medium,Industrial Production m/m,0.9%,better,33
1627,-21.2,EUR,2012-08-14 04:00:00,-19.1,worse,Medium,ZEW Economic Sentiment,-22.3,,33
1628,91.2,USD,2012-08-14 06:30:00,91.7,,Low,NFIB Small Business Index,91.4,,33
1629,0.8%,USD,2012-08-14 07:30:00,0.4%,better,High,Core Retail Sales m/m,-0.8%,worse,33
1630,0.3%,USD,2012-08-14 07:30:00,0.3%,,High,PPI m/m,0.1%,,33
1631,0.8%,USD,2012-08-14 07:30:00,0.3%,better,High,Retail Sales m/m,-0.7%,worse,33
1632,0.4%,USD,2012-08-14 07:30:00,0.2%,better,Medium,Core PPI m/m,0.2%,,33
1633,0.1%,USD,2012-08-14 09:00:00,0.2%,better,Medium,Business Inventories m/m,0.3%,,33
1634,45.6,USD,2012-08-14 09:00:00,47.4,worse,Low,IBD/TIPP Economic Optimism,47.0,,33
1635,-2.5%,AUD,2012-08-14 19:30:00,,,Medium,Westpac Consumer Sentiment,3.7%,,33
1636,1.0%,AUD,2012-08-14 20:30:00,0.8%,better,Medium,Wage Price Index q/q,0.9%,,33
1637,,EUR,2012-08-15 00:00:00,,,Non-Economic,French Bank Holiday,,,33
1638,,EUR,2012-08-15 00:00:00,,,Non-Economic,Italian Bank Holiday,,,33
1639,-5.9K,GBP,2012-08-15 03:30:00,6.2K,better,High,Claimant Count Change,1.0K,better,33
1640,0-0-9,GBP,2012-08-15 03:30:00,0-0-9,,High,MPC Asset Purchase Facility Votes,7-0-2,,33
1641,0-0-9,GBP,2012-08-15 03:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,33
1642,8.0%,GBP,2012-08-15 03:30:00,8.1%,better,Medium,Unemployment Rate,8.1%,,33
1643,1.6%,GBP,2012-08-15 03:30:00,1.8%,worse,Low,Average Earnings Index 3m/y,1.5%,,33
1644,0.1%,USD,2012-08-15 07:30:00,0.2%,worse,High,Core CPI m/m,0.2%,,33
1645,0.0%,USD,2012-08-15 07:30:00,0.2%,worse,Medium,CPI m/m,0.0%,,33
1646,-5.9,USD,2012-08-15 07:30:00,6.6,worse,Medium,Empire State Manufacturing Index,7.4,,33
1647,9.3B,USD,2012-08-15 08:00:00,41.5B,worse,Medium,TIC Long-Term Purchases,55.9B,,33
1648,79.3%,USD,2012-08-15 08:15:00,79.3%,,Medium,Capacity Utilization Rate,78.9%,,33
1649,0.6%,USD,2012-08-15 08:15:00,0.5%,better,Medium,Industrial Production m/m,0.1%,worse,33
1650,37,USD,2012-08-15 09:00:00,34,better,Low,NAHB Housing Market Index,35,,33
1651,8.0%,NZD,2012-08-15 09:30:00,,,Low,GDT Price Index,2.9%,,33
1652,-3.7M,USD,2012-08-15 09:30:00,-2.0M,,Medium,Crude Oil Inventories,-3.7M,,33
1653,49.4,NZD,2012-08-15 17:30:00,,,Low,Business NZ Manufacturing Index,50.0,,33
1654,2.4%,AUD,2012-08-15 19:59:00,,,Medium,MI Inflation Expectations,3.3%,,33
1655,-3.6%,CNY,2012-08-15 20:57:00,,,Low,Foreign Direct Investment ytd/y,-3.0%,,33
1656,,AUD,2012-08-16 00:45:00,,,Medium,RBA Assist Gov Debelle Speaks,,,33
1657,0.3%,GBP,2012-08-16 03:30:00,0.0%,better,High,Retail Sales m/m,0.8%,better,33
1658,-33.3,CHF,2012-08-16 04:00:00,,,Medium,Credit Suisse Economic Expectations,-42.5,,33
1659,2.4%,EUR,2012-08-16 04:00:00,2.4%,,Medium,Final CPI y/y,2.4%,,33
1660,1.7%,EUR,2012-08-16 04:00:00,1.7%,,Medium,Final Core CPI y/y,1.6%,,33
1661,-7.89B,CAD,2012-08-16 07:30:00,10.67B,worse,Medium,Foreign Securities Purchases,26.11B,,33
1662,-0.4%,CAD,2012-08-16 07:30:00,0.3%,worse,Medium,Manufacturing Sales m/m,0.0%,better,33
1663,0.81M,USD,2012-08-16 07:30:00,0.77M,better,High,Building Permits,0.76M,,33
1664,366K,USD,2012-08-16 07:30:00,365K,,High,Unemployment Claims,364K,,33
1665,0.75M,USD,2012-08-16 07:30:00,0.76M,,Medium,Housing Starts,0.75M,,33
1666,-7.1,USD,2012-08-16 09:00:00,-4.7,worse,High,Philly Fed Manufacturing Index,-12.9,,33
1667,,CAD,2012-08-16 09:30:00,,,Low,BOC Review,,,33
1668,20B,USD,2012-08-16 09:30:00,25B,,Low,Natural Gas Storage,24B,,33
1669,0.6%,NZD,2012-08-16 17:45:00,-0.2%,better,High,PPI Input q/q,0.3%,,33
1670,0.3%,NZD,2012-08-16 17:45:00,-0.2%,better,Low,PPI Output q/q,-0.1%,,33
